"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.555648615E2,-1.118379211E1,4.295466995E1,1.245300293E0
4.556147245E2,-1.523389053E1,4.178072739E1,-9.529953003E-1
4.556645875E2,-1.790536118E1,4.015059662E1,-2.267005920E0
4.557144515E2,-2.064486694E1,3.861084747E1,-4.534179688E0
4.557643145E2,-2.400488663E1,3.701771545E1,-6.713226318E0
4.558141775E2,-2.608398247E1,3.576887512E1,-8.074935913E0
4.558640417E2,-2.697606087E1,3.574883270E1,-7.420455933E0
4.559139047E2,-2.747843361E1,3.649100494E1,-5.930870056E0
4.559637687E2,-2.562620544E1,3.883608627E1,-4.669723511E0
4.560136317E2,-2.192845535E1,4.141128540E1,-2.736900330E0
4.560634947E2,-1.761203766E1,4.341837692E1,-1.742141724E0
4.561133587E2,-1.301135635E1,4.529986191E1,-1.776901245E0
4.561632218E2,-8.792308807E0,4.656909943E1,-2.137619019E0
4.562130847E2,-6.980892181E0,4.664695358E1,-2.784652710E0
4.562629487E2,-7.104137421E0,4.741685104E1,-3.987350464E0
4.563128117E2,-7.921211243E0,4.716485977E1,-4.362480164E0
4.563626757E2,-1.029286957E1,4.639601898E1,-4.220840454E0
4.564125387E2,-1.286431885E1,4.520480728E1,-3.944900513E0
4.564624018E2,-1.526888657E1,4.446460342E1,-5.066864014E0
4.565122658E2,-1.877663040E1,4.207383347E1,-6.245933533E0
4.565621287E2,-2.232971191E1,4.002205658E1,-8.918777466E0
4.566119917E2,-2.555566597E1,3.769868469E1,-1.004945374E1
4.566618557E2,-2.793073654E1,3.553844452E1,-1.097871399E1
4.567117187E2,-2.914764404E1,3.449393845E1,-9.913024902E0
4.567615818E2,-2.962120628E1,3.522007370E1,-6.754264832E0
4.568114458E2,-2.825505829E1,3.724742126E1,-2.461479187E0
4.568613087E2,-2.583720589E1,3.928054810E1,6.172180176E-1
4.569111727E2,-2.194140625E1,4.188735199E1,2.206146240E0
4.569610357E2,-1.670114517E1,4.430566406E1,2.764694214E0
4.570108987E2,-1.105669403E1,4.623880005E1,3.347457886E0
4.570607627E2,-7.863697052E0,4.720103836E1,2.227783203E0
4.571106257E2,-4.584365845E0,4.795701981E1,1.386367798E0
4.571604887E2,-3.699970245E0,4.792335129E1,1.287513733E0
4.572103527E2,-5.267307281E0,4.857883453E1,1.272811890E-1
4.572602157E2,-9.079059601E0,4.775360489E1,-7.242050171E-1
4.573100787E2,-1.229740143E1,4.632361603E1,-1.890052795E0
4.573599427E2,-1.508124542E1,4.521124649E1,-3.957862854E0
4.574098057E2,-1.965164185E1,4.311976624E1,-5.789154053E0
4.574596697E2,-2.328820610E1,4.042018890E1,-7.194519043E0
4.575095327E2,-2.723913383E1,3.775598526E1,-9.590332031E0
4.575593957E2,-2.974988365E1,3.542315674E1,-1.034513855E1
4.576092597E2,-3.094034958E1,3.456113815E1,-9.647293091E0
4.576591227E2,-3.049282265E1,3.557225800E1,-6.614547729E0
4.577089857E2,-2.830430603E1,3.806438065E1,-1.986122131E0
4.577588497E2,-2.439751244E1,4.084559631E1,5.777435303E-1
4.578087127E2,-2.013627625E1,4.374549484E1,8.970260620E-1
4.578585757E2,-1.587113190E1,4.566415024E1,2.564125061E0
4.579084392E2,-1.034483719E1,4.732192993E1,3.238426208E0
4.579583022E2,-7.018299103E0,4.777138901E1,3.498596191E0
4.580081652E2,-5.730770111E0,4.849811172E1,4.354560852E0
4.580580292E2,-6.858612061E0,4.765740585E1,4.496131897E0
4.581078923E2,-9.935729980E0,4.729870224E1,3.324737549E0
4.581577552E2,-1.211177444E1,4.676527786E1,3.331069946E0
4.582076192E2,-1.506827164E1,4.544297028E1,3.277198792E0
4.582574822E2,-1.861327744E1,4.364139938E1,1.234977722E0
4.583073462E2,-2.301193810E1,4.139675140E1,-1.343666077E0
4.583572092E2,-2.703542328E1,3.885927963E1,-2.933593750E0
4.584070723E2,-3.041161537E1,3.612456512E1,-5.195823669E0
4.584569363E2,-3.199644470E1,3.485712051E1,-5.308456421E0
4.585067992E2,-3.148640251E1,3.536859131E1,-2.145835876E0
4.585566622E2,-2.921801186E1,3.721709061E1,1.316200256E0
4.586065262E2,-2.519309807E1,4.016598511E1,3.562759399E0
4.586563892E2,-2.104230881E1,4.231438065E1,4.964576721E0
4.587062523E2,-1.653150177E1,4.463651657E1,5.167610168E0
4.587561162E2,-1.147499847E1,4.740537643E1,5.763214111E0
4.588059792E2,-7.351306915E0,4.843870544E1,6.188323975E0
4.588558422E2,-6.121917725E0,4.859878540E1,5.839576721E0
4.589057065E2,-7.486301422E0,4.887312317E1,4.833892822E0
4.589555695E2,-9.733142853E0,4.808870316E1,4.421798706E0
4.590054325E2,-1.263423157E1,4.738702393E1,2.743690491E0
4.590552965E2,-1.478496552E1,4.707933044E1,1.795578003E0
4.591051595E2,-1.899120712E1,4.517098236E1,-5.652694702E-1
4.591550235E2,-2.356614685E1,4.234088135E1,-3.108375549E0
4.592048865E2,-2.757988358E1,3.934878922E1,-5.479354858E0
4.592547495E2,-3.076117325E1,3.660866928E1,-7.488372803E0
4.593046135E2,-3.320171356E1,3.483303833E1,-6.763710022E0
4.593544765E2,-3.307549667E1,3.534716797E1,-4.567077637E0
4.594043395E2,-3.066624069E1,3.762376404E1,-8.048858643E-1
4.594542035E2,-2.711180687E1,4.019581604E1,1.391609192E0
4.595040665E2,-2.245289612E1,4.311878967E1,1.896827698E0
4.595539295E2,-1.649400711E1,4.551444626E1,3.328552246E0
4.596037935E2,-1.214764023E1,4.686880875E1,4.881774902E0
4.596536565E2,-8.419597626E0,4.854440689E1,5.994628906E0
4.597035195E2,-7.143024445E0,4.855390549E1,6.519981384E0
4.597533835E2,-7.628376007E0,4.798010635E1,5.620399475E0
4.598032465E2,-8.935108185E0,4.795361710E1,4.837509155E0
4.598531095E2,-1.065478897E1,4.739527130E1,4.807731628E0
4.599029732E2,-1.492023468E1,4.567006302E1,3.771545410E0
4.599528362E2,-1.887641144E1,4.470747757E1,2.330741882E0
4.600026992E2,-2.296920204E1,4.240007782E1,4.766769409E-1
4.600525632E2,-2.747591972E1,3.926706696E1,-1.203590393E0
4.601024262E2,-3.078489113E1,3.644196320E1,-3.437553406E0
4.601522892E2,-3.214720154E1,3.491642380E1,-2.790412903E0
4.602021532E2,-3.161181068E1,3.556462479E1,-1.491470337E-1
4.602520162E2,-2.962461090E1,3.733426285E1,2.157142639E0
4.603018792E2,-2.507992172E1,4.030191422E1,4.134719849E0
4.603517432E2,-1.954328537E1,4.269658661E1,5.092651367E0
4.604016063E2,-1.446866226E1,4.480553055E1,4.742721558E0
4.604514692E2,-9.286251068E0,4.617672348E1,5.668930054E0
4.605013332E2,-7.087501526E0,4.656119537E1,4.858390808E0
4.605511962E2,-6.262165070E0,4.666987228E1,4.950080872E0
4.606010602E2,-6.868122101E0,4.628724289E1,5.366165161E0
4.606509232E2,-9.171077728E0,4.537466812E1,5.352516174E0
4.607007863E2,-1.210114670E1,4.463190460E1,4.683883667E0
4.607506503E2,-1.511186218E1,4.342360687E1,3.891448975E0
4.608005132E2,-2.037559128E1,4.155143738E1,1.928016663E0
4.608503762E2,-2.476401138E1,3.936907959E1,-1.130249023E0
4.609002402E2,-2.824464035E1,3.703994751E1,-3.618789673E0
4.609501032E2,-3.078258514E1,3.460370255E1,-5.650154114E0
4.609999662E2,-3.169115448E1,3.394047928E1,-5.224975586E0
4.610498302E2,-3.070803452E1,3.460747910E1,-1.003028870E0
4.610996932E2,-2.807699776E1,3.623860550E1,5.966033936E-1
4.611495562E2,-2.424010658E1,3.903488159E1,2.430717468E0
4.611994202E2,-1.946589279E1,4.177522278E1,2.765045166E0
4.612492832E2,-1.432958603E1,4.387448502E1,2.855224609E0
4.612991462E2,-1.017563248E1,4.568264389E1,2.018547058E0
4.613490102E2,-8.376930237E0,4.624274063E1,1.394676208E0
4.613988732E2,-7.950443268E0,4.683510208E1,7.889556885E-1
4.614487362E2,-8.128391266E0,4.685238266E1,5.306701660E-1
4.614986002E2,-9.641052246E0,4.643009567E1,5.818862915E-1
4.615484632E2,-1.175697708E1,4.565185547E1,-5.365905762E-1
4.615983262E2,-1.521487045E1,4.490461731E1,-1.635284424E0
4.616481902E2,-2.021234131E1,4.236251068E1,-2.986778259E0
4.616980532E2,-2.468409538E1,3.979222870E1,-5.745147705E0
4.617479162E2,-2.810270691E1,3.719055939E1,-7.979736328E0
4.617977802E2,-2.998724747E1,3.543875504E1,-8.206207275E0
4.618476432E2,-3.003744698E1,3.529160309E1,-5.550895691E0
4.618975061E2,-2.893142319E1,3.671146011E1,-1.749809265E0
4.619473701E2,-2.575742531E1,3.897366714E1,1.299987793E0
4.619972331E2,-2.092716980E1,4.181047058E1,2.891067505E0
4.620470961E2,-1.507870865E1,4.465298462E1,3.419502258E0
4.620969601E2,-9.178562164E0,4.613624191E1,4.600471497E0
4.621468231E2,-6.011417389E0,4.721783447E1,3.946166992E0
4.621966861E2,-4.426986694E0,4.759381866E1,4.134948730E0
4.622465501E2,-5.691440582E0,4.704522705E1,4.502388000E0
4.622964131E2,-7.967742920E0,4.722797775E1,3.156105042E0
4.623462761E2,-1.036547470E1,4.696680069E1,1.660278320E0
4.623961401E2,-1.298599625E1,4.545304871E1,1.880538940E0
4.624460031E2,-1.825517273E1,4.380821991E1,-1.617355347E0
4.624958661E2,-2.312162399E1,4.125710678E1,-4.142578125E0
4.625457301E2,-2.682585144E1,3.873357010E1,-6.279441833E0
4.625955931E2,-2.995836449E1,3.629224014E1,-8.271469116E0
4.626454561E2,-3.129307938E1,3.548107910E1,-7.425117493E0
4.626953201E2,-3.066923332E1,3.604591370E1,-3.799278259E0
4.627451831E2,-2.819801712E1,3.815472412E1,-8.347167969E-1
4.627950461E2,-2.364095497E1,4.100966644E1,1.080871582E0
4.628449101E2,-1.889994049E1,4.327484131E1,1.860313416E0
4.628947735E2,-1.360654831E1,4.611698532E1,1.675506592E0
4.629446365E2,-8.960308075E0,4.738816071E1,2.411727905E0
4.629945005E2,-6.590480804E0,4.753566742E1,3.495773315E0
4.630443635E2,-6.153541565E0,4.820543289E1,2.601257324E0
4.630942265E2,-7.755939484E0,4.764569092E1,3.014175415E0
4.631440905E2,-1.068842316E1,4.689796066E1,1.962944031E0
4.631939535E2,-1.327836990E1,4.680093002E1,9.434738159E-1
4.632438165E2,-1.697480392E1,4.528818512E1,2.465591431E-1
4.632936795E2,-2.165583420E1,4.274342728E1,-2.121635437E0
4.633435435E2,-2.659830666E1,4.010531998E1,-5.437309265E0
4.633934065E2,-2.950357437E1,3.747376633E1,-7.169769287E0
4.634432695E2,-3.196704292E1,3.513936996E1,-9.069763184E0
4.634931335E2,-3.290795898E1,3.496786118E1,-7.554367065E0
4.635429965E2,-3.098597145E1,3.678495407E1,-4.745147705E0
4.635928595E2,-2.786524010E1,3.937512970E1,-2.071754456E0
4.636427235E2,-2.287987900E1,4.284869766E1,-1.244575500E0
4.636925865E2,-1.734460449E1,4.508959579E1,4.516601562E-2
4.637424495E2,-1.322111893E1,4.692932129E1,-5.619888306E-1
4.637923135E2,-8.719612122E0,4.833988571E1,1.583480835E-1
4.638421765E2,-6.438003540E0,4.844454956E1,8.175125122E-1
4.638920395E2,-6.706813812E0,4.757502747E1,1.139068604E-1
4.639419035E2,-8.746509552E0,4.712066650E1,-3.254470825E-1
4.639917665E2,-1.107384872E1,4.549449158E1,-1.077041626E-1
4.640416295E2,-1.398968887E1,4.378816986E1,-1.009689331E0
4.640914935E2,-1.691315079E1,4.180770874E1,-2.442146301E0
4.641413565E2,-1.923369217E1,3.973615265E1,-2.741210938E0
4.641912195E2,-2.153863907E1,3.713908386E1,-5.259185791E0
4.642410835E2,-2.331376839E1,3.552527618E1,-8.542434692E0
4.642909465E2,-2.386181450E1,3.414923859E1,-9.369308472E0
4.643408095E2,-2.336853981E1,3.449858475E1,-8.205673218E0
4.643906735E2,-2.171028900E1,3.600011063E1,-5.859344482E0
4.644405365E2,-1.859693146E1,3.764424896E1,-3.220520020E0
4.644903995E2,-1.502069855E1,3.944143295E1,-2.527282715E0
4.645402625E2,-1.140604782E1,4.174620819E1,-1.444732666E0
4.645901265E2,-7.051467896E0,4.333248901E1,-2.545318604E-1
4.646399895E2,-4.941860199E0,4.526623535E1,-1.660438538E0
4.646898525E2,-3.948390961E0,4.650039291E1,-1.295883179E0
4.647397165E2,-5.437747955E0,4.658016205E1,-8.295059204E-1
4.647895795E2,-8.350807190E0,4.636027908E1,-1.713081360E0
4.648394425E2,-1.133227539E1,4.596962738E1,-1.007041931E0
4.648893065E2,-1.562306976E1,4.399274826E1,-6.605072021E-1
4.649391695E2,-1.930582809E1,4.286684799E1,-3.006530762E0
4.649890325E2,-2.356295204E1,4.055857468E1,-4.290924072E0
4.650388965E2,-2.691885185E1,3.777399445E1,-5.574829102E0
4.650887595E2,-2.936736679E1,3.561952209E1,-7.743164062E0
4.651386225E2,-3.051445007E1,3.528154373E1,-6.136421204E0
4.651884855E2,-2.947838402E1,3.581277847E1,-2.709182739E0
4.652383495E2,-2.700922394E1,3.865134048E1,-9.455032349E-1
4.652882125E2,-2.261400986E1,4.147524643E1,1.145606995E0
4.653380755E2,-1.816583252E1,4.314092636E1,1.296775818E0
4.653879395E2,-1.318133545E1,4.524377823E1,-1.844711304E-1
4.654378025E2,-7.932174683E0,4.693431854E1,-1.266693115E0
4.654876655E2,-5.246711731E0,4.676640701E1,-3.070121765E0
4.655375295E2,-4.944717407E0,4.736849213E1,-5.400436401E0
4.655873925E2,-6.538356781E0,4.649507523E1,-5.530471802E0
4.656372555E2,-9.367683411E0,4.442143631E1,-5.589172363E0
4.656871195E2,-1.305929184E1,4.276441193E1,-6.535820007E0
4.657369825E2,-1.572887802E1,4.114107513E1,-5.546707153E0
4.657868455E2,-1.926757050E1,3.847315598E1,-6.521141052E0
4.658367085E2,-2.307600403E1,3.693641663E1,-9.247634888E0
4.658865722E2,-2.578433609E1,3.474288177E1,-8.935791016E0
4.659364352E2,-2.809965706E1,3.328994370E1,-8.553390503E0
4.659862982E2,-2.884333992E1,3.370634079E1,-6.731544495E0
4.660361622E2,-2.767189026E1,3.618617630E1,-2.336769104E0
4.660860252E2,-2.449929810E1,3.887151718E1,3.388977051E-2
4.661358882E2,-2.126105499E1,4.150529480E1,4.801330566E-1
4.661857522E2,-1.611271286E1,4.395293045E1,1.012992859E0
4.662356152E2,-1.038470459E1,4.508143234E1,1.233825684E-1
4.662854782E2,-6.965770721E0,4.548038101E1,-1.449577332E0
4.663353412E2,-4.800739288E0,4.529531860E1,-1.029762268E0
4.663852052E2,-5.605098724E0,4.408836746E1,-1.390769958E0
4.664350682E2,-7.909416199E0,4.411745834E1,-1.066902161E0
4.664849312E2,-1.015937805E1,4.260607529E1,1.248191833E0
4.665347952E2,-1.236528778E1,4.152700043E1,2.071472168E0
4.665846582E2,-1.585378647E1,4.038010788E1,1.723281860E0
4.666345212E2,-1.988205719E1,3.880140686E1,2.659553528E0
4.666843852E2,-2.275746155E1,3.694344711E1,1.335952759E0
4.667342482E2,-2.628265762E1,3.634111404E1,-4.618225098E-1
4.667841112E2,-2.788626289E1,3.555259705E1,7.217636108E-1
4.668339742E2,-2.818546486E1,3.570449066E1,1.983558655E0
4.668838389E2,-2.709115982E1,3.723003006E1,4.139053345E0
4.669337019E2,-2.422209167E1,3.896131897E1,6.090293884E0
4.669835649E2,-1.989436722E1,4.111132050E1,6.305076599E0
4.670334289E2,-1.562571716E1,4.385591888E1,5.469223022E0
4.670832919E2,-1.009805679E1,4.531141281E1,5.597656250E0
4.671331549E2,-6.040161133E0,4.629794312E1,4.054809570E0
4.671830179E2,-4.631046295E0,4.666387177E1,3.596427917E0
4.672328819E2,-5.038433075E0,4.649643707E1,3.152069092E0
4.672827449E2,-6.653694153E0,4.549194336E1,2.028388977E0
4.673326079E2,-9.624969482E0,4.553297424E1,2.300292969E0
4.673824719E2,-1.205918884E1,4.485085678E1,2.441032410E0
4.674323349E2,-1.608461380E1,4.344765854E1,3.947830200E-1
4.674821979E2,-1.970178986E1,4.186928940E1,-1.268981934E0
4.675320609E2,-2.260069656E1,4.014990997E1,-3.476715088E0
4.675819249E2,-2.651387978E1,3.746306992E1,-4.773468018E0
4.676317879E2,-3.014763069E1,3.576716995E1,-5.453948975E0
4.676816509E2,-3.059910202E1,3.509708786E1,-5.220176697E0
4.677315149E2,-2.957830811E1,3.615268326E1,-3.226104736E0
4.677813779E2,-2.734272385E1,3.798353958E1,2.453155518E-1
4.678312409E2,-2.267703629E1,4.100538635E1,9.042968750E-1
4.678811039E2,-1.711238480E1,4.373667908E1,1.090950012E0
4.679309679E2,-1.214168930E1,4.598133850E1,5.448379517E-1
4.679808309E2,-7.209182739E0,4.706343460E1,-1.643898010E0
4.680306939E2,-4.624057770E0,4.789319611E1,-2.459114075E0
4.680805579E2,-3.786399841E0,4.754821014E1,-1.798576355E0
4.681304209E2,-4.337783813E0,4.727100754E1,-3.470886230E0
4.681802839E2,-7.714366913E0,4.675000000E1,-4.388694763E0
4.682301469E2,-1.097976685E1,4.607643890E1,-4.362777710E0
4.682800109E2,-1.357610703E1,4.565777969E1,-4.928947449E0
4.683298739E2,-1.777903366E1,4.417290497E1,-6.110572815E0
4.683797369E2,-2.120918274E1,4.250859070E1,-7.177673340E0
4.684296009E2,-2.487375832E1,4.055194473E1,-1.081201172E1
4.684794639E2,-2.679613304E1,3.901042938E1,-1.108375549E1
4.685293269E2,-2.859743881E1,3.799463654E1,-1.004751587E1
4.685791899E2,-2.887364769E1,3.886585617E1,-8.011901855E0
4.686290539E2,-2.667613029E1,4.123391724E1,-5.364799500E0
4.686789169E2,-2.269863892E1,4.382470703E1,-1.798812866E0
4.687287799E2,-1.769798660E1,4.690691376E1,-1.063537598E-1
4.687786439E2,-1.139237213E1,4.935093307E1,3.444061279E-1
4.688285069E2,-6.453079224E0,5.024300385E1,-3.200302124E-1
4.688783695E2,-3.312553406E0,5.156589508E1,-9.450073242E-1
4.689282325E2,-1.895988464E0,5.168601990E1,-4.687194824E-1
4.689780965E2,-3.220390320E0,5.099487305E1,-5.922012329E-1
4.690279595E2,-6.661197662E0,5.046638489E1,-1.674728394E0
4.690778225E2,-1.073825073E1,4.972006607E1,-6.962051392E-1
4.691276855E2,-1.419261932E1,4.821951675E1,-1.078521729E0
4.691775495E2,-1.961976624E1,4.689327621E1,-2.381500244E0
4.692274125E2,-2.321062660E1,4.451296616E1,-4.609535217E0
4.692772755E2,-2.587546349E1,4.232750702E1,-6.149803162E0
4.693271395E2,-2.896550941E1,3.954941559E1,-9.749343872E0
4.693770025E2,-3.127203178E1,3.808539963E1,-8.106430054E0
4.694268655E2,-3.062505913E1,3.751453018E1,-5.317077637E0
4.694767285E2,-2.891403198E1,3.968638611E1,-3.319587708E0
4.695265925E2,-2.462749863E1,4.225936508E1,-2.005004883E-2
4.695764555E2,-1.905971146E1,4.410707474E1,1.513534546E0
4.696263185E2,-1.344388962E1,4.645095444E1,1.592041016E0
4.696761825E2,-9.020580292E0,4.772992706E1,2.118972778E0
4.697260455E2,-4.838672638E0,4.815621185E1,7.349472046E-1
4.697759085E2,-3.532192230E0,5.001422882E1,-6.692428589E-1
4.698257715E2,-4.184547424E0,5.014462280E1,-9.435195923E-1
4.698756347E2,-7.034763336E0,4.976157379E1,-1.028121948E0
4.699254977E2,-1.091121674E1,4.965042496E1,-1.830451965E0
4.699753607E2,-1.409815598E1,4.928223038E1,-2.210556030E0
4.700252247E2,-1.975299454E1,4.687212753E1,-3.372833252E0
4.700750877E2,-2.350742912E1,4.583725739E1,-5.901634216E0
4.701249507E2,-2.701257515E1,4.337607193E1,-7.025543213E0
4.701748137E2,-2.983719635E1,4.057531738E1,-9.711441040E0
4.702246777E2,-3.200832367E1,3.926427841E1,-9.557601929E0
4.702745407E2,-3.195250320E1,3.993686295E1,-6.666252136E0
4.703244037E2,-2.969196510E1,4.140587234E1,-3.941307068E0
4.703742677E2,-2.566139603E1,4.525833893E1,-2.650161743E0
4.704241307E2,-2.106571579E1,4.750559998E1,-1.174423218E0
4.704739937E2,-1.505475235E1,4.967023468E1,-1.494926453E0
4.705238567E2,-9.467075348E0,5.166650391E1,-2.009033203E0
4.705737207E2,-4.947124481E0,5.250311279E1,-1.874114990E0
4.706235837E2,-4.205638885E0,5.253926086E1,-3.262168884E0
4.706734467E2,-5.812564850E0,5.377056885E1,-4.131729126E0
4.707233107E2,-8.652816772E0,5.261893463E1,-3.859207153E0
4.707731737E2,-1.214241409E1,5.168772888E1,-4.088699341E0
4.708230367E2,-1.530634308E1,5.081621552E1,-4.412918091E0
4.708728997E2,-1.967268753E1,4.902456665E1,-5.098655701E0
4.709227642E2,-2.546522331E1,4.571154404E1,-6.906570435E0
4.709726272E2,-3.009673882E1,4.318674850E1,-9.261596680E0
4.710224902E2,-3.323122787E1,3.994312286E1,-1.046145630E1
4.710723542E2,-3.493975449E1,3.813669205E1,-9.388214111E0
4.711222172E2,-3.511162567E1,3.868459702E1,-6.138137817E0
4.711720802E2,-3.246611023E1,4.135948181E1,-1.294906616E0
4.712219432E2,-2.945282364E1,4.358287430E1,2.350082397E-1
4.712718072E2,-2.512694168E1,4.714876556E1,3.359298706E-1
4.713216702E2,-1.856342316E1,5.021536636E1,1.859718323E0
4.713715332E2,-1.252611160E1,5.275907898E1,2.081207275E0
4.714213972E2,-9.168781281E0,5.514121246E1,1.622940063E0
4.714712602E2,-7.989562988E0,5.646088409E1,2.755661011E0
4.715211232E2,-1.164294052E1,5.720387268E1,1.105461121E0
4.715709872E2,-1.747012711E1,5.811078644E1,1.931762695E0
4.716208502E2,-2.228846359E1,5.595418549E1,2.160659790E0
4.716707132E2,-2.770070648E1,5.062871170E1,2.091011047E0
4.717205762E2,-3.254175186E1,4.442953873E1,1.018653870E0
4.717704402E2,-3.639893341E1,3.590378952E1,9.871978760E-1
4.718203032E2,-3.701250458E1,3.032624435E1,-3.826141357E-1
4.718701662E2,-3.793407059E1,2.563357162E1,-1.153503418E0
4.719200301E2,-3.655860901E1,2.223903275E1,-7.622604370E-1
4.719698931E2,-3.412723541E1,2.074643707E1,2.261093140E0
4.720197561E2,-3.184973335E1,2.042635727E1,5.005653381E0
4.720696201E2,-2.699241447E1,2.130234528E1,6.667984009E0
4.721194831E2,-2.199763870E1,2.238938141E1,7.844207764E0
4.721693461E2,-1.740157700E1,2.322159958E1,7.370285034E0
4.722192101E2,-1.121024704E1,2.432391739E1,7.722869873E0
4.722690731E2,-6.083236694E0,2.394952011E1,7.383781433E0
4.723189361E2,-1.952320099E0,2.362228394E1,8.060180664E0
4.723687991E2,3.229408264E0,2.470667648E1,6.880958557E0
4.724186631E2,6.564758301E0,2.737065125E1,7.562927246E0
4.724685261E2,7.325714111E0,3.438722992E1,6.172477722E0
4.725183891E2,3.927059174E0,4.161971664E1,4.186157227E0
4.725682531E2,-2.667015076E0,4.567050552E1,7.762374878E-1
4.726181161E2,-1.130406570E1,4.573606491E1,-2.125022888E0
4.726679791E2,-1.783841705E1,4.429549789E1,-6.614677429E0
4.727178431E2,-2.228235245E1,4.198013687E1,-1.034825134E1
4.727677061E2,-2.505963326E1,4.095027924E1,-1.323211670E1
4.728175691E2,-2.591905594E1,4.110311127E1,-1.478436279E1
4.728674331E2,-2.651387215E1,4.133963394E1,-1.558834839E1
4.729172956E2,-2.746865654E1,4.166253281E1,-1.482623291E1
4.729671586E2,-2.777465630E1,4.224249268E1,-1.541966248E1
4.730170226E2,-2.844467163E1,4.265857315E1,-1.677020264E1
4.730668856E2,-3.050639343E1,4.204520416E1,-1.666780090E1
4.731167486E2,-3.151586342E1,4.181486893E1,-1.850808716E1
4.731666126E2,-3.234098434E1,4.139580154E1,-1.925692749E1
4.732164756E2,-3.312714386E1,4.051195145E1,-1.832572937E1
4.732663386E2,-3.361399841E1,3.949110794E1,-1.889411926E1
4.733162026E2,-3.477359772E1,3.857240295E1,-1.850733948E1
4.733660656E2,-3.469911957E1,3.727602386E1,-1.811209106E1
4.734159286E2,-3.461730576E1,3.684254456E1,-1.715536499E1
4.734657926E2,-3.395707703E1,3.632052612E1,-1.548388672E1
4.735156556E2,-3.334813690E1,3.593485260E1,-1.468411255E1
4.735655186E2,-3.272219849E1,3.613549805E1,-1.433659363E1
4.736153826E2,-3.205567551E1,3.629364395E1,-1.371487427E1
4.736652456E2,-3.220158768E1,3.627612686E1,-1.320443726E1
4.737151086E2,-3.205116272E1,3.679078293E1,-1.314903259E1
4.737649726E2,-3.158935165E1,3.701548767E1,-1.239163208E1
