"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.160489300E2,3.284366131E-1,-2.932512164E-1,-1.031201601E0
5.160987930E2,1.535037905E-1,-1.443209052E-1,-1.184602141E0
5.161486560E2,2.580021024E-1,7.171631455E-1,-1.280511379E0
5.161985190E2,1.488683075E-1,8.544387817E-1,-1.810620904E0
5.162483820E2,5.689525604E-1,7.522717118E-1,-1.621545553E0
5.162982450E2,7.508336902E-1,1.164856628E-1,-1.629439950E0
5.163481080E2,5.775779486E-1,1.477483511E-1,-1.586341143E0
5.163979710E2,3.051304519E-1,1.598906666E-1,-1.306995988E0
5.164478340E2,-7.205107808E-1,-2.203276381E-3,-7.225427032E-1
5.164976970E2,-1.062525034E0,-9.543817043E-1,9.093922377E-2
5.165475600E2,-8.545568585E-1,-8.593086004E-1,7.955383062E-1
5.165974230E2,-3.584360480E-1,-6.431647539E-1,1.496627808E0
5.166472860E2,1.183176227E-2,-5.441612005E-1,1.811462402E0
5.166971490E2,6.202634051E-2,-4.122157097E-1,2.196900129E0
5.167470120E2,1.262238473E-1,-4.446791410E-1,2.333709955E0
5.167968750E2,3.235749900E-1,-3.103876710E-1,2.017126083E0
5.168467380E2,7.993239164E-2,-5.793642998E-2,1.362411618E0
5.168966010E2,-1.925691403E-2,6.020366549E-1,3.831923604E-1
5.169464639E2,2.829581685E-2,7.271404862E-1,-3.195214272E-1
5.169963269E2,-1.085075736E-1,-1.609776914E-1,-7.401652932E-1
5.170461899E2,-1.813445091E-1,-6.722909212E-2,-1.092612982E0
5.170960519E2,-2.184115946E-1,1.538826823E-1,-1.119623303E0
5.171459149E2,-9.060911834E-2,6.415548921E-1,-1.694983125E0
5.171957779E2,3.305241466E-1,1.852470785E-1,-1.529597878E0
5.172456409E2,6.279290915E-1,1.505054682E-1,-1.433715701E0
5.172955039E2,7.104905248E-1,8.772569895E-2,-1.798444986E0
5.173453669E2,6.213837862E-1,3.052904904E-1,-1.494044542E0
5.173952299E2,3.157181442E-1,1.727408320E-1,-1.025486112E0
5.174450929E2,-6.955252290E-1,-3.750627935E-1,-2.059703618E-1
5.174949559E2,-1.202731013E0,-1.282453895E0,3.828325868E-1
5.175448189E2,-8.778287172E-1,-6.905649304E-1,1.099977016E0
5.175946819E2,-4.354402721E-1,-7.755652070E-1,1.691587806E0
5.176445449E2,9.087745100E-2,-6.674872637E-1,2.055752039E0
5.176944079E2,3.613092005E-1,-4.022222459E-1,2.454772472E0
5.177442709E2,4.288686812E-1,-4.896951318E-1,2.308615208E0
5.177941339E2,6.153269410E-1,-4.036704898E-1,1.594341397E0
5.178439969E2,5.426485538E-1,-5.417749658E-2,8.523616791E-1
5.178938599E2,2.885120809E-1,4.267627597E-1,-3.068507276E-2
5.179437231E2,6.412919760E-1,6.117312312E-1,-6.574587822E-1
5.179935861E2,4.071479142E-1,1.313652564E-2,-9.568095207E-1
5.180434491E2,2.514836490E-1,8.564753085E-2,-9.623373747E-1
5.180933121E2,2.761636972E-1,3.623936772E-1,-1.255717516E0
5.181431751E2,3.462651372E-1,7.676663995E-1,-1.552367806E0
5.181930371E2,4.093417227E-1,7.427325249E-1,-1.775102258E0
5.182429001E2,5.988146067E-1,3.185141683E-1,-1.821799517E0
5.182927631E2,3.288033307E-1,1.546508223E-1,-1.844458938E0
5.183426261E2,1.861508340E-1,5.483086705E-1,-1.657117248E0
5.183924891E2,-2.712639570E-1,7.796168327E-2,-8.872348070E-1
5.184423521E2,-9.488703012E-1,-8.287397027E-1,1.642402858E-1
5.184922151E2,-9.773904681E-1,-8.614414334E-1,8.420334458E-1
5.185420781E2,-6.465611458E-1,-5.382701755E-1,1.467750788E0
5.185919411E2,-2.123768181E-1,-4.217962921E-1,1.895174265E0
5.186418041E2,1.282685902E-3,-2.860560715E-1,2.093369484E0
5.186916671E2,-8.489619941E-3,-3.188540936E-1,2.438416243E0
5.187415301E2,2.133733928E-1,-3.018564284E-1,2.003293037E0
5.187913931E2,-1.118885726E-1,-1.304862201E-1,1.218006134E0
5.188412561E2,-2.988126576E-1,4.172406495E-1,4.274220169E-1
5.188911191E2,-2.741637826E-1,7.711488008E-1,-2.456417233E-1
5.189409821E2,-1.610298753E-1,2.674837410E-1,-8.029324412E-1
5.189908451E2,-8.256677985E-1,1.352198981E-2,-1.100507140E0
5.190407081E2,-4.430919290E-1,2.955246568E-1,-9.075195789E-1
5.190905701E2,9.389892220E-2,3.580880165E-1,-1.724701405E0
5.191404331E2,6.593235731E-1,-1.231716275E-1,-1.621360660E0
5.191902961E2,9.585213065E-1,-2.347542942E-1,-1.734860301E0
5.192401591E2,1.346021771E0,-2.506641671E-2,-1.553163886E0
5.192900221E2,1.003729582E0,3.556262851E-1,-1.556394696E0
5.193398851E2,2.741673887E-1,1.859045625E-1,-1.019943714E0
5.193897481E2,-9.431238770E-1,-7.552117109E-1,-3.221526146E-1
5.194396111E2,-9.135131240E-1,-7.324432731E-1,4.541428685E-1
5.194894741E2,-6.715497375E-1,-5.374526381E-1,1.060526729E0
5.195393371E2,-2.101912946E-1,-8.358826041E-1,1.686041117E0
5.195892001E2,1.322994381E-1,-4.273701310E-1,2.071820974E0
5.196390631E2,3.950744867E-1,-4.319175780E-1,2.230308056E0
5.196889261E2,4.839597642E-1,-4.733986855E-1,2.254968643E0
5.197387891E2,5.407606363E-1,-1.590009928E-1,1.650364041E0
5.197886521E2,3.298492730E-1,3.981964663E-3,9.706227183E-1
5.198385151E2,1.787800193E-1,8.205633163E-1,2.588024437E-1
5.198883781E2,1.682231277E-1,8.188055158E-1,-4.062267542E-1
5.199382415E2,7.801278681E-2,6.299515069E-2,-1.102280378E0
5.199881035E2,-3.776919097E-2,-2.280961722E-2,-1.029652596E0
5.200379665E2,6.513372064E-2,4.714312851E-1,-1.138302207E0
5.200878295E2,2.584331632E-1,7.655455470E-1,-1.709097624E0
5.201376925E2,4.117768705E-1,7.977735251E-2,-1.743785739E0
5.201875555E2,6.877983809E-1,2.839009762E-1,-1.776998639E0
5.202374185E2,9.349005222E-1,5.660821795E-1,-1.376326919E0
5.202872815E2,4.723647237E-2,-2.212700099E-1,-1.523787379E0
5.203371445E2,-1.615103334E-1,4.131218493E-1,-9.159240127E-1
5.203870075E2,-9.824289083E-1,-7.665436864E-1,2.038401961E-1
5.204368705E2,-1.142223239E0,-7.987600565E-1,7.340873480E-1
5.204867335E2,-8.045185804E-1,-4.890980422E-1,1.352343202E0
5.205365965E2,-4.377444386E-1,-7.663240433E-1,1.764398098E0
5.205864595E2,-4.487092048E-2,-3.324865699E-1,2.078293562E0
5.206363225E2,1.876494139E-1,-3.369828761E-1,2.313069344E0
5.206861855E2,2.647592425E-1,-4.159140885E-1,2.008072853E0
5.207360485E2,1.521070004E-1,-1.553214788E-1,1.435477257E0
5.207859115E2,-1.614179164E-1,2.460894585E-1,7.703847885E-1
5.208357735E2,-1.274351925E-1,9.667289853E-1,-1.888712309E-2
5.208856365E2,1.497636586E-1,1.134978607E-1,-6.553014517E-1
5.209354993E2,-4.388318211E-2,-2.233964950E-2,-9.766433835E-1
5.209853623E2,8.726687729E-2,-8.201530576E-2,-1.006051064E0
5.210352253E2,4.415447712E-1,1.865049005E-1,-1.102917194E0
5.210850883E2,5.480422378E-1,2.721167803E-1,-1.709247589E0
5.211349513E2,7.825288773E-1,4.588520229E-1,-1.780106902E0
5.211848143E2,1.014935732E0,3.671804368E-1,-1.965433002E0
5.212346773E2,1.078126550E0,2.462876588E-1,-1.634989977E0
5.212845403E2,5.089909434E-1,-1.681686491E-1,-1.066797495E0
5.213344033E2,-5.775026083E-1,-3.629642427E-1,-4.526889324E-1
5.213842663E2,-1.152923703E0,-8.516311049E-1,3.840906918E-1
5.214341293E2,-8.308351636E-1,-4.693365395E-1,1.065581083E0
5.214839923E2,-5.346170664E-1,-8.781168461E-1,1.740012646E0
5.215338553E2,-6.007476896E-2,-6.762099862E-1,2.075176239E0
5.215837183E2,2.005422860E-1,-6.966723204E-1,2.334036350E0
5.216335813E2,3.118240833E-1,-4.940648377E-1,2.163479328E0
5.216834443E2,1.648328900E-1,-1.435413957E-1,1.789666057E0
5.217333063E2,7.872876525E-2,1.347114295E-1,9.428299069E-1
5.217831693E2,8.106037974E-2,6.500679255E-1,1.386701018E-1
5.218330323E2,2.529774308E-1,7.715497017E-1,-4.320167601E-1
5.218828953E2,6.756065786E-2,1.085082144E-1,-8.359431624E-1
5.219327587E2,9.712141007E-3,5.005640909E-2,-9.752104282E-1
5.219826217E2,2.358704507E-1,4.772573709E-1,-1.136478305E0
5.220324848E2,2.354502231E-1,3.867945671E-1,-1.665636182E0
5.220823477E2,4.609537721E-1,4.511263669E-1,-1.709094405E0
5.221322107E2,6.631039381E-1,5.584313273E-1,-1.718438148E0
5.221820737E2,9.371024966E-1,2.400693148E-1,-1.558758497E0
5.222319368E2,7.134587169E-1,-1.660078466E-1,-1.381254911E0
5.222817997E2,5.561879650E-2,4.937282577E-2,-9.537484646E-1
5.223316627E2,-8.410078883E-1,-2.432975024E-1,-3.081703484E-1
5.223815257E2,-1.129249930E0,-8.783195019E-1,4.702694714E-1
5.224313888E2,-7.813103199E-1,-5.520869493E-1,1.132264853E0
5.224812517E2,-4.268257618E-1,-5.997391343E-1,1.729237914E0
5.225311147E2,3.711834550E-2,-8.477981389E-2,2.107407331E0
5.225809777E2,2.985039949E-1,-2.335853726E-1,2.238569021E0
5.226308408E2,3.147988319E-1,-2.832757533E-1,2.273547411E0
5.226807027E2,1.910445094E-1,-8.178662509E-2,1.493486047E0
5.227305657E2,3.466320038E-2,5.208331347E-1,7.474303246E-1
5.227804288E2,-2.645777166E-1,1.120615721E0,-1.149319299E-2
5.228302917E2,4.509598017E-2,8.133720160E-1,-5.081730485E-1
5.228801547E2,1.168179587E-1,2.295631617E-1,-1.000686646E0
5.229300175E2,-4.904611036E-3,-2.304465622E-1,-8.406019807E-1
5.229798805E2,5.933350697E-2,-6.396151334E-2,-1.212794185E0
5.230297435E2,2.228708863E-1,7.801635265E-1,-1.942214370E0
5.230796065E2,7.192694545E-1,4.560941756E-1,-1.696929455E0
5.231294695E2,6.630566716E-1,9.562606364E-2,-1.748680711E0
5.231793325E2,6.769541502E-1,7.860576510E-1,-1.379284739E0
5.232291955E2,3.502331376E-1,-1.976350322E-3,-1.323949337E0
5.232790585E2,-4.577957690E-1,-3.312636316E-1,-9.812396169E-1
5.233289215E2,-9.946694970E-1,-5.228503942E-1,-2.184450477E-1
5.233787845E2,-1.013782382E0,-8.181251287E-1,4.107778966E-1
5.234286475E2,-8.922199011E-1,-1.071007848E0,1.263527036E0
5.234785105E2,-2.322490662E-1,-5.137152970E-2,1.984959960E0
5.235283735E2,-9.932380915E-2,-7.743021846E-1,2.137899399E0
5.235782365E2,1.711821556E-1,-1.897560991E-2,2.243573666E0
5.236280985E2,1.945070326E-1,4.747563973E-2,2.082657099E0
5.236779615E2,-1.523975134E-1,-4.735872895E-2,1.209922433E0
5.237278245E2,-3.471735418E-1,7.698982954E-1,7.978160977E-1
5.237776875E2,-1.724046618E-1,1.133497119E0,-1.397974193E-1
5.238275505E2,1.570548117E-2,6.811038405E-2,-5.229706168E-1
5.238774135E2,-8.584154397E-2,-1.258685440E-1,-7.847177386E-1
5.239272765E2,1.496085431E-2,-3.600628376E-1,-1.147461414E0
5.239771387E2,2.814916074E-1,5.641608313E-2,-1.360983372E0
5.240270017E2,3.584133089E-1,1.651768088E-1,-1.914511681E0
5.240768647E2,7.895183563E-1,1.064063385E-1,-2.005489826E0
5.241267278E2,7.045155764E-1,2.173608541E-1,-1.882569075E0
5.241765907E2,7.411473393E-1,5.034807324E-1,-1.731568694E0
5.242264537E2,4.677749276E-1,3.260398209E-1,-1.136723042E0
5.242763167E2,-5.083832145E-1,-2.580280900E-1,-7.812120318E-1
5.243261798E2,-7.845478058E-1,-7.640499473E-1,2.797354162E-1
5.243760427E2,-7.821112871E-1,-8.801249266E-1,9.857021570E-1
5.244259057E2,-5.006490946E-1,-5.461949110E-1,1.513588190E0
5.244757687E2,-2.529947460E-1,-6.990318894E-1,2.016438007E0
5.245256307E2,5.971749313E-3,-5.124511719E-1,2.341266155E0
5.245754937E2,2.075803578E-1,-2.233793437E-1,2.267101288E0
5.246253567E2,2.514954805E-1,-2.105199099E-1,1.890057325E0
5.246752198E2,4.304574430E-2,9.364558756E-2,1.324196577E0
5.247250827E2,-1.017772183E-1,3.800901771E-1,5.411918759E-1
5.247749457E2,3.167603910E-2,5.074294806E-1,-3.610690683E-2
5.248248087E2,3.647283018E-1,3.124094605E-1,-7.124575973E-1
5.248746718E2,2.238453478E-1,9.747745097E-2,-9.037886858E-1
5.249245347E2,8.393712342E-2,-3.535312116E-1,-7.918801904E-1
5.249743978E2,1.870265007E-1,8.772579581E-2,-1.324440241E0
5.250242608E2,4.358665645E-1,5.879908800E-1,-1.630953074E0
5.250741238E2,6.368888021E-1,1.584148854E-1,-1.646262765E0
5.251239868E2,6.410899758E-1,2.901346385E-1,-1.911628723E0
5.251738498E2,7.868897915E-1,5.898019671E-1,-1.659733057E0
5.252237128E2,4.546407461E-1,-1.228441596E-1,-1.062737346E0
5.252735758E2,-2.882155776E-1,3.087618947E-1,-7.339526415E-1
5.253234388E2,-5.827898979E-1,-7.617045045E-1,2.029508203E-1
5.253733008E2,-9.806499481E-1,-1.331969261E0,5.737745166E-1
5.254231638E2,-4.605414867E-1,-1.138171196E0,1.321299076E0
5.254730268E2,8.036103100E-3,-9.245555401E-1,1.891758204E0
5.255228898E2,4.230512381E-1,-6.378934979E-1,1.951137781E0
5.255727528E2,3.985564709E-1,-4.836114943E-1,2.375818968E0
5.256226158E2,9.756170213E-2,-6.006980538E-1,1.927215695E0
5.256724788E2,2.324945182E-1,2.669510245E-1,1.550496817E0
5.257223418E2,1.785770990E-2,6.681990027E-1,7.609823942E-1
5.257722048E2,1.176807135E-1,7.454396486E-1,8.583918214E-3
5.258220678E2,3.646034002E-1,4.018797278E-1,-5.016331673E-1
5.258719308E2,3.944310546E-1,2.131130248E-1,-9.411786199E-1
5.259217938E2,-6.633374095E-2,-2.967562079E-1,-8.573170900E-1
5.259716575E2,1.776373684E-1,5.735357851E-2,-8.777996302E-1
5.260215205E2,1.903256178E-1,7.645606995E-1,-2.051417112E0
5.260713835E2,6.205530167E-1,4.876839519E-1,-1.474132538E0
5.261212465E2,6.065202951E-1,-3.020045720E-2,-1.682320476E0
5.261711095E2,7.195247412E-1,6.326335669E-1,-1.675187349E0
5.262209715E2,7.443383336E-1,1.928835362E-1,-1.285619736E0
5.262708345E2,7.180423476E-3,2.062806785E-1,-9.343803525E-1
5.263206975E2,-7.955790162E-1,-2.941094935E-1,-3.446127474E-1
5.263705605E2,-9.203768373E-1,-6.656068563E-1,4.093630314E-1
5.264204235E2,-9.254303575E-1,-7.123603821E-1,1.050188541E0
5.264702865E2,-3.659738600E-1,-3.959255517E-1,1.714461207E0
5.265201495E2,1.710563153E-1,2.873713970E-1,1.891677141E0
5.265700125E2,2.393259257E-1,2.259786427E-2,2.010681152E0
5.266198755E2,2.563365698E-1,3.044599667E-2,2.186612129E0
5.266697385E2,2.474685162E-1,-7.403459400E-2,1.774194479E0
5.267196015E2,3.594521806E-2,2.618337572E-1,1.170106530E0
5.267694645E2,-1.578601897E-1,1.193652272E0,3.638693094E-1
5.268193275E2,-9.438787401E-2,5.221543312E-1,-3.414646983E-1
5.268691905E2,-1.194530204E-1,-7.013738155E-2,-8.183126450E-1
5.269190535E2,-4.222545624E-1,-7.661775500E-2,-9.693302512E-1
5.269689162E2,-1.005316600E-1,1.366414130E-3,-7.599294782E-1
5.270187792E2,2.741808593E-1,1.720363274E-2,-1.780783772E0
5.270686423E2,1.133038402E0,-2.280499041E-1,-1.647750020E0
5.271185052E2,1.144144058E0,-1.209753081E-1,-1.535653591E0
5.271683672E2,1.049109578E0,1.942698359E-1,-1.655851483E0
5.272182303E2,7.718651891E-1,5.179979205E-1,-1.586761236E0
5.272680932E2,1.234216988E-1,4.220647812E-1,-1.074168682E0
5.273179562E2,-5.375034809E-1,-1.319672018E-1,-4.842856824E-1
5.273678192E2,-1.060913086E0,-7.406479716E-1,4.423856437E-1
5.274176823E2,-1.092762470E0,-5.362370610E-1,1.018560171E0
5.274675452E2,-7.423505783E-1,-5.991025567E-1,1.569041014E0
5.275174082E2,-2.214305252E-1,-2.982795238E-1,1.888643503E0
5.275672712E2,-2.371419454E-3,-2.945606112E-1,2.188647032E0
5.276171343E2,-1.105797663E-1,-6.918444633E-1,2.152978897E0
5.276669972E2,3.459113464E-2,-5.194541216E-1,2.014574289E0
5.277168602E2,6.927986443E-2,-2.258624136E-1,1.396859407E0
5.277667232E2,-1.521990001E-1,6.025264859E-1,5.825242996E-1
5.278165863E2,-4.464481771E-2,7.971737981E-1,-1.642484814E-1
5.278664492E2,7.763368636E-2,-8.584843576E-2,-6.668448448E-1
5.279163122E2,-1.232867986E-1,-3.145194054E-1,-1.172254801E0
5.279661751E2,-1.335597932E-1,-3.821518123E-1,-9.312808514E-1
5.280160381E2,2.173690647E-1,2.054904252E-1,-1.133545041E0
5.280659011E2,4.127983451E-1,5.269283652E-1,-2.065187216E0
5.281157641E2,9.592524767E-1,6.156245247E-2,-1.404733658E0
5.281656271E2,8.594549298E-1,-5.961074680E-2,-1.531075597E0
5.282154901E2,1.001126289E0,1.708702892E-1,-1.712523580E0
5.282653531E2,4.564977288E-1,1.679828465E-1,-1.365990400E0
5.283152151E2,-5.317227542E-2,3.263847232E-1,-8.662580252E-1
5.283650781E2,-4.925172627E-1,-6.970498562E-1,3.064109981E-1
5.284149411E2,-7.212245464E-1,-5.439233780E-1,8.100115657E-1
5.284648041E2,-4.956012070E-1,-4.648624659E-1,1.399697304E0
5.285146671E2,-1.715239584E-1,-4.907887876E-1,1.947379470E0
5.285645301E2,1.612037718E-1,-3.865308166E-1,2.109960794E0
5.286143931E2,3.443163633E-1,-4.084742069E-1,2.141792297E0
5.286642561E2,3.368014693E-1,-3.939598203E-1,2.016915560E0
5.287141191E2,4.374255538E-1,-2.776839957E-2,1.376104474E0
5.287639821E2,2.427721620E-1,3.228453100E-1,7.612352967E-1
5.288138451E2,2.586886585E-1,9.540618658E-1,2.466459014E-2
5.288637081E2,4.006685913E-1,6.117813587E-1,-5.576471686E-1
5.289135711E2,2.259777188E-1,4.301512986E-2,-8.207249045E-1
5.289634342E2,-1.058579758E-1,-2.355688810E-2,-1.024788618E0
5.290132972E2,1.113000792E-2,6.435593963E-1,-1.281258464E0
5.290631602E2,7.607516646E-2,8.344196677E-1,-1.513531685E0
5.291130232E2,5.059186816E-1,7.327766418E-1,-1.505790472E0
5.291628862E2,6.273736358E-1,2.837504074E-2,-1.642884493E0
5.292127492E2,4.968990982E-1,3.864422739E-1,-1.538930178E0
5.292626122E2,2.927274406E-1,9.204611182E-2,-1.430420518E0
5.293124752E2,-3.626965880E-1,1.922160089E-1,-1.004034400E0
5.293623382E2,-1.029307485E0,-2.993144095E-1,-2.793180346E-1
5.294122012E2,-9.656820297E-1,-8.130328059E-1,2.741777301E-1
5.294620642E2,-6.733439565E-1,-7.197206616E-1,9.628522992E-1
5.295119272E2,-4.697515368E-1,-8.657224178E-1,1.539439797E0
5.295617902E2,-1.213978082E-1,-5.065944195E-1,1.935957432E0
5.296116532E2,1.671822965E-1,-1.488363743E-1,2.137653351E0
5.296615162E2,1.888942569E-1,-3.015007675E-1,2.107695103E0
5.297113792E2,2.640602589E-1,-3.896683455E-1,1.936533451E0
5.297612422E2,1.699396074E-1,1.304327603E-2,1.309182763E0
5.298111052E2,4.868548363E-2,4.736258388E-1,3.498258889E-1
5.298609682E2,1.617439836E-1,9.134619832E-1,-3.517211974E-1
5.299108312E2,3.096085787E-1,1.479568481E-1,-5.377038121E-1
5.299606945E2,-4.271568060E-1,-5.934243798E-1,-1.021585584E0
5.300105575E2,-2.660129368E-1,-1.691722684E-2,-1.206756353E0
5.300604205E2,-8.350291103E-2,7.478888631E-1,-1.201745868E0
5.301102835E2,1.078522578E-1,8.140203357E-1,-1.852384567E0
5.301601465E2,2.083233446E-1,1.826300323E-1,-1.769526243E0
5.302100095E2,4.709443152E-1,-1.056401730E-1,-1.777824163E0
5.302598725E2,5.190320015E-1,3.097012639E-1,-1.494120598E0
5.303097355E2,4.180797637E-1,3.008430004E-1,-1.286729813E0
5.303595985E2,-2.918055058E-1,-8.966036141E-2,-8.260704279E-1
5.304094615E2,-8.814499974E-1,-8.505296707E-1,-4.415733367E-2
5.304593245E2,-8.730693460E-1,-6.801760197E-1,5.469127297E-1
5.305091875E2,-7.545416355E-1,-8.910330534E-1,1.200709581E0
5.305590505E2,-2.736476660E-1,-7.262580395E-1,1.775204182E0
5.306089135E2,7.610711455E-2,-7.159965634E-1,1.905746460E0
5.306587765E2,1.402867585E-1,-5.389326215E-1,2.361433029E0
5.307086395E2,3.706472516E-1,-3.793243170E-1,2.090462923E0
5.307585025E2,3.132396340E-1,-1.529358774E-1,1.690760612E0
5.308083655E2,2.581256330E-1,-4.518897086E-2,1.067471743E0
5.308582285E2,1.846696809E-2,2.397284061E-1,1.014647484E-1
5.309080915E2,3.134424090E-1,5.096119046E-1,-2.855681181E-1
5.309579542E2,4.666763246E-1,2.297680974E-1,-7.002660632E-1
5.310078172E2,2.297638357E-2,-8.860839903E-2,-8.810256124E-1
5.310576802E2,1.451984346E-1,-2.609791756E-1,-9.701459408E-1
5.311075432E2,3.037248552E-1,8.758667111E-1,-1.638204098E0
5.311574062E2,5.531395674E-1,4.152489007E-1,-1.604684591E0
5.312072692E2,7.407522798E-1,2.263389528E-1,-1.510121226E0
5.312571322E2,7.167137265E-1,1.832582802E-1,-1.554789782E0
5.313069952E2,5.537173748E-1,1.451301575E-1,-1.961866856E0
5.313568582E2,1.231907234E-1,4.586084187E-1,-1.398521185E0
5.314067212E2,-6.636926532E-1,1.013574563E-2,-6.927366257E-1
5.314565842E2,-1.077627897E0,-5.263574719E-1,2.121194452E-1
5.315064472E2,-1.044710875E0,-3.727410436E-1,8.947219849E-1
5.315563102E2,-8.431770802E-1,-5.654431581E-1,1.476489663E0
5.316061732E2,-2.373116612E-1,-9.771113098E-2,1.824370980E0
5.316560362E2,-1.736894101E-1,-6.200303435E-1,1.991465688E0
5.317058992E2,3.286334127E-2,-8.472676277E-1,1.909587264E0
5.317557622E2,6.221603155E-1,-7.970811427E-2,2.253480911E0
5.318056252E2,3.495490253E-1,-4.849576354E-1,1.178298235E0
5.318554882E2,1.284876317E-1,5.825348496E-1,7.617562413E-1
5.319053512E2,3.532999009E-2,9.067609906E-1,-7.499630749E-2
5.319552147E2,6.074465066E-2,6.250707507E-1,-5.736665726E-1
5.320050777E2,-2.271515727E-1,2.509580553E-1,-8.934723139E-1
5.320549417E2,-3.356462121E-1,-2.330512926E-2,-1.009670019E0
5.321048047E2,-6.846717000E-2,2.831453085E-1,-1.440684438E0
5.321546677E2,-5.211399496E-2,4.901051819E-1,-1.400067806E0
5.322045307E2,3.408336937E-1,2.244992405E-1,-1.398243904E0
5.322543937E2,4.800503254E-1,-1.415763348E-1,-1.583975792E0
5.323042567E2,4.795142114E-1,8.656251431E-2,-1.659746051E0
5.323541197E2,3.668683469E-1,-3.954648972E-1,-1.532950401E0
5.324039827E2,-6.319008768E-2,-3.947690502E-2,-8.949746490E-1
5.324538457E2,-6.380874515E-1,-5.362125039E-1,-2.733600885E-2
5.325037087E2,-9.043691158E-1,-1.049791932E0,5.609843731E-1
5.325535717E2,-4.885171354E-1,-4.263509214E-1,1.220014691E0
5.326034347E2,-3.089544177E-1,-7.066947818E-1,1.757549286E0
5.326532977E2,-3.973162547E-2,-8.157418370E-1,1.837836862E0
5.327031607E2,2.451955974E-1,-4.844335914E-1,2.017062426E0
5.327530237E2,4.673250616E-1,-6.381748319E-1,2.152242422E0
5.328028867E2,6.383195519E-1,-5.128758550E-1,1.835559487E0
5.328527497E2,6.505150199E-1,-4.662328959E-2,1.118673682E0
5.329026127E2,3.462370038E-1,4.561947882E-1,2.850317955E-1
5.329524754E2,4.434621930E-1,6.811986566E-1,-2.614270449E-1
5.330023384E2,5.690963864E-1,2.325755954E-1,-6.571384072E-1
5.330522014E2,1.770559102E-1,-6.354063749E-2,-9.504099488E-1
5.331020644E2,1.369813830E-1,3.819261491E-1,-1.097162127E0
5.331519274E2,2.570828795E-1,9.457622766E-1,-1.364959955E0
5.332017904E2,3.827726245E-1,4.556253850E-1,-1.667129755E0
5.332516534E2,6.156315804E-1,4.755213857E-1,-1.676834822E0
5.333015164E2,7.767933011E-1,1.784088612E-1,-1.652308106E0
5.333513804E2,8.379158974E-1,2.427066863E-1,-1.567632794E0
5.334012434E2,2.463705987E-1,3.497126400E-1,-1.407248735E0
5.334511064E2,-4.855706394E-1,2.225066125E-1,-6.618355513E-1
5.335009694E2,-8.399575949E-1,-4.609346092E-1,2.008893192E-1
5.335508324E2,-7.794221044E-1,-3.085562587E-1,7.631984353E-1
5.336006954E2,-6.299869418E-1,-6.694418788E-1,1.341970682E0
5.336505584E2,-2.677552104E-1,-4.106224179E-1,1.897210836E0
5.337004214E2,4.249759018E-2,-3.090011775E-1,2.013731480E0
5.337502844E2,1.543631405E-1,-4.354971051E-1,2.269741058E0
5.338001474E2,4.284988344E-1,-3.688475192E-1,1.934062600E0
5.338500104E2,3.446908593E-1,1.843863428E-1,1.186151266E0
5.338998734E2,-1.735028774E-1,-2.823133767E-2,8.089883924E-1
5.339497364E2,-9.045819938E-2,1.096575618E0,-3.710792586E-2
5.339995994E2,-9.474512190E-3,5.302325487E-1,-6.163992286E-1
5.340494624E2,-4.814049006E-1,-6.537428498E-2,-8.024082184E-1
5.340993254E2,-3.903863132E-1,1.617875099E-1,-1.019658685E0
