"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.976296362E1,2.448308716E0,-8.622519379E0,6.077362061E-2
1.981282662E1,4.394262085E0,-8.816665649E0,1.381327515E0
1.986268862E1,8.453969879E0,-8.261470184E0,1.796114960E0
1.991255162E1,6.774911499E0,-7.379504242E0,1.904040527E0
1.996241462E1,7.833659821E0,-7.040309601E0,1.391057281E0
2.001227762E1,8.596623230E0,-6.979386292E0,1.924847260E0
2.006214062E1,8.484207001E0,-7.361092529E0,1.396895142E0
2.011200262E1,8.324489136E0,-6.853947144E0,1.172362061E0
2.016186562E1,6.989116058E0,-5.529501343E0,1.388662262E0
2.021172862E1,6.810387726E0,-4.647685089E0,1.345851288E0
2.026159162E1,7.304510193E0,-5.641318817E0,2.198927307E0
2.031145362E1,7.177873535E0,-4.938081207E0,1.788031769E0
2.036131662E1,8.344697113E0,-5.366789703E0,1.307980042E0
2.041117962E1,6.440806274E0,-4.900509338E0,1.354832611E0
2.046104233E1,6.399342499E0,-4.366270294E0,9.635462952E-1
2.051090433E1,8.562344513E0,-4.051774292E0,2.073787537E0
2.056076733E1,8.460406494E0,-3.629801788E0,1.619182892E0
2.061063033E1,7.779622192E0,-3.074007568E0,5.054988098E-1
2.066049333E1,9.014853516E0,-4.430786133E0,1.748064880E0
2.071035533E1,7.358847198E0,-4.426295471E0,1.057101746E0
2.076021833E1,7.549550629E0,-5.192102966E0,1.605561218E0
2.081008133E1,8.373287659E0,-6.988816681E0,1.315913544E0
2.085994433E1,7.847281494E0,-6.231990509E0,-3.026705933E-1
2.090980633E1,9.135053558E0,-8.482410736E0,9.952803040E-1
2.095966933E1,8.897048492E0,-6.971901855E0,1.992356873E-1
2.100953233E1,7.394173737E0,-9.369466095E0,-1.857637024E-1
2.105939433E1,7.881709900E0,-7.351362762E0,2.380499725E0
2.110925733E1,6.919810181E0,-7.410489807E0,1.323847046E0
2.115912033E1,5.427114258E0,-7.730673981E0,1.645378418E0
2.120898333E1,4.851411438E0,-8.223598938E0,1.573378143E0
2.125884533E1,5.439239044E0,-9.159003754E0,1.394051056E0
2.130870833E1,5.755830688E0,-8.677904205E0,3.074306946E0
2.135857133E1,7.212751007E0,-8.886420593E0,1.898801422E0
2.140843333E1,5.979615326E0,-5.508844299E0,1.484612732E0
2.145829583E1,8.302634583E0,-7.345375214E0,1.018182678E0
2.150815883E1,9.550888824E0,-3.101250916E0,2.374063110E0
2.155802183E1,9.289083252E0,-7.022646332E0,3.529210968E0
2.160788383E1,4.862638092E0,-4.712200928E0,9.253756714E-1
2.165774683E1,6.791377258E0,-3.965254211E0,1.835333405E0
2.170760983E1,8.305628357E0,-5.327421570E0,3.066822510E0
2.175747283E1,3.418141937E0,-4.685406647E0,2.115251312E0
2.180733483E1,5.500611420E0,-3.920646973E0,2.339485016E0
2.185719783E1,5.774841156E0,-2.019749908E0,5.529501343E-1
2.190706083E1,7.159312134E0,-3.461701355E0,1.634151764E0
2.195692283E1,8.115823059E0,-5.278473358E0,1.741628265E0
2.200678583E1,1.042387344E1,-7.608078918E0,1.700912933E0
2.205664883E1,7.682025146E0,-1.052191956E1,2.143991547E0
2.210651083E1,6.490203552E0,-3.647165680E0,1.065184937E0
2.215637383E1,7.836204529E0,-1.267309616E1,1.357377319E0
2.220623683E1,4.951553192E0,-6.069428558E0,1.402134247E0
2.225609983E1,4.889881439E0,-1.007629623E1,3.849245453E0
2.230596183E1,3.750001831E0,-2.700833588E0,3.252586212E0
2.235582483E1,6.698570251E0,-1.867067413E1,-7.441026306E-1
2.240568783E1,2.491568756E0,-5.055137787E0,8.412506104E-1
2.245555058E1,2.795586548E0,-1.362796051E1,3.179987183E0
2.250541358E1,7.744894409E0,-8.244255981E0,7.547155609E0
2.255527658E1,1.703457642E0,-9.993368683E0,4.196822662E0
2.260513858E1,2.451901245E0,-1.979932709E0,1.516346741E-1
2.265500158E1,-6.548881531E-1,-3.691473541E0,-2.909948730E-1
2.270486458E1,4.242253189E1,-8.461304626E0,7.019502869E0
2.275472758E1,1.828298035E0,8.945397949E-1,1.328188019E0
2.280458958E1,8.605155487E0,-4.828808441E0,-1.125659180E0
2.285445258E1,2.494861908E0,-8.228688354E0,3.923491058E0
2.290431558E1,-1.425485687E0,-2.314187622E0,2.644999695E-1
2.295417758E1,4.005819855E0,-1.229543152E0,1.234782257E0
2.300404058E1,7.056925049E0,-4.763095093E0,2.505938873E0
2.305390358E1,8.681347046E0,-5.243296509E0,1.734892273E0
2.310376558E1,8.602610779E0,-8.005652161E0,8.551716614E-1
2.315362858E1,1.040635986E1,-1.091799591E1,1.169517975E0
2.320349158E1,6.121071167E0,-8.431516571E0,-5.882766724E-2
2.325335358E1,8.981323242E0,-9.474846954E0,-7.512876892E-1
2.330321658E1,6.407276001E0,-8.623267822E0,1.041983185E0
2.335307958E1,3.752845917E0,-9.355095978E0,1.123862915E0
2.340294158E1,5.561983795E0,-1.037133270E1,1.166224823E0
2.345280358E1,8.019273834E0,-6.358776855E0,1.767823792E-1
2.350266658E1,7.941884766E0,-8.757089539E0,3.360062714E0
2.355252858E1,6.605763245E0,-7.199129333E0,2.930905151E0
2.360239158E1,7.658673706E0,-6.109245758E0,3.161575470E0
2.365225458E1,8.560847626E0,-6.304739227E0,4.025578766E0
2.370211658E1,5.691015472E0,-4.757257233E0,-8.951385498E-1
2.375197958E1,5.339696045E0,-3.873045959E0,-1.998344421E-1
2.380184258E1,8.196804657E0,-6.098019104E0,7.217990112E-1
2.385170458E1,5.040019226E0,-4.663252716E0,1.602118378E0
2.390156758E1,4.751569061E0,-3.185226288E0,1.579066315E0
2.395143058E1,5.921685791E0,-3.663481750E0,1.060544586E0
2.400129258E1,8.623417511E0,-6.380930786E0,2.083966370E0
2.405115558E1,9.082213440E0,-6.732549591E0,2.537523193E0
2.410101758E1,8.829089813E0,-1.035651352E1,2.517614594E0
2.415088058E1,1.009650421E1,-1.004680756E1,2.116598511E0
2.420074358E1,8.462951202E0,-7.942633209E0,-1.118174744E0
2.425060558E1,6.948849792E0,-8.460705872E0,5.492079163E-1
2.430046858E1,4.753814392E0,-7.472460938E0,2.455793152E0
2.435033158E1,6.455176392E0,-8.467142487E0,-4.857398987E-1
2.440019358E1,8.392298126E0,-6.333928528E0,1.375339966E0
2.445005708E1,1.102412521E1,-6.383475494E0,-1.130149841E-1
2.449992008E1,9.050479431E0,-7.946375427E0,2.559228058E0
2.454978208E1,7.749085693E0,-7.298822021E0,8.623567200E-1
2.459964508E1,7.375612335E0,-6.284231873E0,1.204844513E0
2.464950708E1,4.694837036E0,-4.497547302E0,1.831142120E0
2.469937008E1,4.167783051E0,-2.702779541E0,7.036866760E-1
2.474923308E1,3.698209534E0,-3.941154327E0,1.084494781E0
2.479909508E1,4.324058075E0,-3.641327820E0,1.609453125E0
2.484895808E1,7.001240845E0,-4.671934662E0,3.043770447E0
2.489882108E1,6.924001465E0,-7.294031982E0,2.293530579E0
2.494868308E1,5.149591370E0,-9.101972351E0,3.598516846E-1
2.499854608E1,9.263336792E0,-1.099568436E1,2.352507935E0
2.504840808E1,9.518406372E0,-8.770711212E0,2.122586060E0
2.509827108E1,7.567812653E0,-8.447533264E0,2.121388550E0
2.514813408E1,8.924890594E0,-8.636440430E0,1.019080811E0
2.519799608E1,6.455326080E0,-7.528145142E0,4.984634399E-1
2.524785908E1,4.925357666E0,-8.355325012E0,1.725910950E0
2.529772108E1,1.075139236E1,-8.202492828E0,2.255359955E0
2.534758408E1,9.754615173E0,-7.414531403E0,2.638862457E0
2.539744708E1,8.594976654E0,-9.039103088E0,1.725162506E0
2.544730937E1,6.211632843E0,-6.280639343E0,9.961784363E-1
2.549717237E1,5.337750092E0,-4.408482513E0,-2.234852600E-1
2.554703437E1,2.211052094E0,-2.776576080E0,3.712280273E-2
2.559689737E1,2.437231750E0,-3.793411560E0,1.654060364E0
2.564676037E1,4.927453308E0,-3.857478333E0,1.069525909E0
2.569662237E1,7.226372681E0,-5.338947601E0,1.469793549E0
2.574648537E1,7.059469757E0,-7.346722412E0,2.218985596E0
2.579634737E1,6.174659729E0,-9.092242584E0,1.683099976E0
2.584621037E1,7.827821960E0,-1.019694534E1,3.019670563E0
2.589607337E1,1.024963577E1,-9.768087158E0,2.453248444E0
2.594593537E1,9.042695618E0,-7.762707367E0,8.864566040E-1
2.599579837E1,8.328081665E0,-7.581434326E0,1.082698517E0
2.604566037E1,5.976471863E0,-8.388106842E0,6.156697083E-1
2.609552337E1,4.555476837E0,-8.812174988E0,1.111588440E0
2.614538637E1,7.701334991E0,-7.842341766E0,1.499880981E0
2.619524837E1,1.179636932E1,-7.897576904E0,2.273172913E0
2.624511137E1,7.945776672E0,-7.596103821E0,2.750979309E0
2.629497337E1,6.940916290E0,-6.694229279E0,1.394799500E0
2.634483637E1,6.780599670E0,-5.281916199E0,7.394622803E-2
2.639469837E1,4.729714508E0,-3.034340057E0,7.108717346E-1
2.644456146E1,3.354524231E0,-2.736160126E0,1.118025055E0
2.649442446E1,3.802093506E0,-2.559677124E0,7.379653931E-1
2.654428646E1,5.383554840E0,-4.892126770E0,2.170785828E0
2.659414946E1,5.621410217E0,-6.086044006E0,1.426683197E0
2.664401146E1,7.602091370E0,-9.613009644E0,1.742077332E0
2.669387446E1,7.817792816E0,-1.106229584E1,2.013912048E0
2.674373646E1,8.083939362E0,-6.553521881E0,2.005679169E0
2.679359946E1,7.279661865E0,-9.384135590E0,6.750961304E-2
2.684346146E1,7.566465454E0,-9.231453094E0,1.704056396E0
2.689332446E1,7.930658112E0,-8.430618439E0,7.180567932E-1
2.694318746E1,4.575385437E0,-8.662635956E0,7.934999084E-1
2.699304946E1,5.403463440E0,-7.319029999E0,8.024812317E-1
2.704291246E1,5.255720673E0,-8.375682678E0,1.028511200E0
2.709277446E1,4.398603058E0,-9.039851532E0,4.902305603E-1
2.714263746E1,4.923411713E0,-8.316705322E0,8.698411560E-1
2.719249946E1,5.795348511E0,-8.120762787E0,9.517208862E-1
2.724236246E1,5.237159271E0,-7.586224365E0,1.554068298E0
2.729222446E1,5.558091888E0,-7.664661255E0,1.336720276E0
2.734208746E1,5.141208801E0,-7.329059143E0,1.018182678E0
2.739195046E1,6.655759277E0,-8.584648132E0,7.232958984E-1
2.744181158E1,5.510490875E0,-7.771838379E0,8.243357849E-1
2.749167458E1,6.016588440E0,-8.526568909E0,1.219813385E0
2.754153658E1,4.918921051E0,-7.290738831E0,8.213420105E-1
2.759139958E1,5.407355347E0,-7.662715302E0,7.864645386E-1
2.764126158E1,5.544021149E0,-8.169860687E0,1.221160583E0
2.769112458E1,5.312452698E0,-7.572602692E0,7.857160950E-1
2.774098658E1,5.513484650E0,-8.282127228E0,1.091230774E0
2.779084958E1,6.341862030E0,-7.830216980E0,1.263073425E0
2.784071158E1,5.752687225E0,-8.054600372E0,1.109941864E0
2.789057458E1,5.530698853E0,-8.026159515E0,1.161285095E0
2.794043658E1,6.053561554E0,-8.280031586E0,1.049617310E0
2.799029958E1,4.797373810E0,-7.770341492E0,6.379733276E-1
2.804016158E1,4.979694672E0,-7.825726318E0,6.364764404E-1
2.809002458E1,5.111869812E0,-7.990084534E0,7.499404907E-1
2.813988758E1,5.643564148E0,-8.522976379E0,9.978250122E-1
2.818974958E1,5.246290283E0,-8.327333221E0,1.113384705E0
2.823961258E1,4.697531433E0,-7.498656464E0,1.285077667E0
2.828947458E1,5.604944458E0,-8.611292725E0,1.322499847E0
2.833933758E1,5.733377380E0,-8.677455139E0,1.359922028E0
2.838919958E1,5.185366974E0,-8.479416962E0,1.392254791E0
2.843906321E1,4.514462128E0,-8.245303802E0,1.139280853E0
2.848892521E1,4.684059448E0,-7.624993744E0,6.547384644E-1
2.853878821E1,4.739893341E0,-8.004304962E0,7.896080017E-1
2.858865021E1,4.832101593E0,-8.802744598E0,4.293072510E-1
2.863851321E1,4.719984741E0,-8.363408203E0,8.381071472E-1
2.868837521E1,4.491709442E0,-8.819210358E0,8.141569519E-1
2.873823821E1,5.075046387E0,-8.559949493E0,1.001118164E0
2.878810021E1,4.526736603E0,-8.830736389E0,6.530918884E-1
2.883796321E1,4.567451935E0,-8.941955109E0,8.285270691E-1
2.888782521E1,3.691174164E0,-8.469986572E0,7.048841858E-1
2.893768821E1,4.157753906E0,-8.406967621E0,8.192463684E-1
2.898755021E1,3.974085846E0,-8.585396576E0,7.607180786E-1
2.903741321E1,4.531526642E0,-8.522527313E0,5.683680725E-1
2.908727521E1,4.417463837E0,-9.111253052E0,5.601351929E-1
2.913713821E1,5.460794220E0,-9.351653137E0,8.913963318E-1
2.918700021E1,4.655768280E0,-8.785380707E0,7.732919312E-1
2.923686321E1,4.179458771E0,-8.548872528E0,8.842112732E-1
2.928672521E1,3.561244354E0,-7.504943390E0,5.246589661E-1
2.933658821E1,3.898343353E0,-7.875273285E0,3.981719971E-1
2.938645021E1,5.788163452E0,-9.584568787E0,9.957293701E-1
2.943631221E1,5.598807220E0,-8.993597717E0,2.035167847E0
2.948617471E1,3.074756012E0,-1.097667389E1,5.610333252E-1
2.953603671E1,2.952909393E0,-7.897726593E0,4.812492371E-1
2.958589971E1,3.940405884E0,-8.282576294E0,5.605842590E-1
2.963576171E1,4.954696655E0,-7.865244141E0,6.349795532E-1
2.968562471E1,5.749244385E0,-9.001680908E0,5.773493958E-1
2.973548671E1,4.686753845E0,-8.072413330E0,4.861889648E-1
2.978534971E1,5.958209839E0,-9.622440033E0,8.867559814E-1
2.983521171E1,3.532504120E0,-7.313192139E0,-2.176473999E-1
2.988507471E1,5.336851959E0,-9.583071899E0,1.456171875E0
2.993493671E1,4.444108429E0,-9.365424500E0,7.629634094E-1
2.998479971E1,4.022435303E0,-1.006357269E1,1.585203552E-1
3.003466171E1,4.117337952E0,-5.882617035E0,2.516267395E0
3.008452471E1,6.504873047E0,-1.113684082E1,2.173629913E0
3.013438671E1,6.947801971E0,-8.527766418E0,2.457888794E0
3.018424871E1,4.047732697E0,-8.416547699E0,2.022743683E0
3.023411171E1,3.520828400E0,-8.173602905E0,6.724017334E-1
3.028397371E1,4.482728119E0,-9.033115540E0,1.043180695E0
3.033383671E1,3.793561249E0,-7.832761688E0,7.929011536E-1
3.038369871E1,5.061424713E0,-8.126301270E0,3.088078308E-1
3.043356171E1,4.008214874E0,-8.595126343E0,1.105750580E0
3.048342446E1,3.739074554E0,-7.358996887E0,-6.439608765E-1
3.053328746E1,3.998335419E0,-8.641829224E0,1.137484589E0
3.058314946E1,4.576133881E0,-8.894054718E0,6.965016174E-1
3.063301146E1,4.046235809E0,-8.609945526E0,9.475296021E-1
3.068287446E1,4.732857971E0,-8.923543396E0,9.271719360E-1
3.073273646E1,4.511618042E0,-8.827443237E0,9.813592529E-1
3.078259946E1,4.238735504E0,-8.471184082E0,3.332070923E-1
3.083246146E1,3.972139893E0,-8.709338837E0,1.012644196E0
3.088232446E1,4.555476837E0,-8.248596954E0,1.062789917E0
3.093218646E1,4.546794891E0,-8.355774078E0,1.199156342E0
3.098204946E1,4.480033722E0,-8.593330078E0,8.502319336E-1
3.103191146E1,5.052892456E0,-8.830736389E0,1.171912994E0
3.108177346E1,5.195545807E0,-9.340276794E0,9.089099121E-1
3.113163646E1,4.510420532E0,-9.516460419E0,7.394622803E-1
3.118149846E1,3.755240936E0,-8.582702179E0,1.017434235E0
3.123136146E1,3.658841400E0,-8.105644226E0,8.699908447E-1
3.128122346E1,4.570146332E0,-8.634943542E0,9.153465271E-1
3.133108646E1,4.390669556E0,-9.093290405E0,8.764274597E-1
3.138094846E1,4.149820404E0,-9.102122040E0,8.866062927E-1
3.143081046E1,4.124523010E0,-8.875044250E0,9.857002258E-1
3.148067358E1,4.423301697E0,-8.494834900E0,1.082099762E0
3.153053558E1,4.283642120E0,-8.935817871E0,7.933502197E-1
3.158039858E1,4.083957367E0,-8.920848999E0,6.650669861E-1
3.163026058E1,4.393813019E0,-9.114097137E0,7.442523193E-1
3.168012258E1,3.736380157E0,-8.753497009E0,9.246272278E-1
3.172998558E1,3.664978638E0,-8.982221375E0,9.421408081E-1
3.177984758E1,4.050277405E0,-9.084159393E0,1.035396881E0
3.182971058E1,4.700375519E0,-8.841214600E0,1.029559021E0
3.187957258E1,4.410578156E0,-8.899144135E0,1.197958832E0
3.192943558E1,4.683760071E0,-8.739575958E0,9.054670715E-1
3.197929758E1,5.251230011E0,-8.744216309E0,1.067879333E0
3.202915958E1,4.735252991E0,-8.819659424E0,8.437953186E-1
3.207902258E1,6.638395386E0,-8.102201385E0,1.595681763E0
3.212888458E1,7.479496307E0,-7.322622528E0,2.221230927E0
3.217874758E1,7.989336090E0,-6.948251038E0,5.819897461E-1
3.222860958E1,6.314169617E0,-7.230563965E0,1.256487122E0
3.227847158E1,5.536536713E0,-7.332951050E0,1.614692230E0
3.232833458E1,7.711064758E0,-5.816753998E0,1.204994202E0
3.237819658E1,7.357649689E0,-6.343209229E0,1.971250763E0
3.242805958E1,7.629783783E0,-6.232289886E0,2.587668915E0
3.247792121E1,6.670428772E0,-5.522765350E0,1.956281891E0
3.252778321E1,8.409961395E0,-3.390150146E0,2.137255554E0
3.257764621E1,8.265511780E0,-4.430786133E0,1.074615326E0
3.262750821E1,8.945547638E0,-3.447331238E0,1.117875366E0
3.267737021E1,8.708889771E0,-4.506828003E0,1.541943512E0
3.272723321E1,7.729027405E0,-4.416416016E0,1.807341614E0
3.277709521E1,7.957901459E0,-5.890999603E0,2.642155609E0
3.282695821E1,8.352181549E0,-4.663103027E0,3.495680695E0
3.287682021E1,7.766599274E0,-4.303101654E0,2.573897552E0
3.292668221E1,7.581883392E0,-3.945794678E0,2.127974854E0
3.297654521E1,8.786428528E0,-4.528383179E0,2.539768524E0
3.302640721E1,8.841214600E0,-4.090843048E0,2.877915344E0
3.307627021E1,8.043523407E0,-3.942501526E0,2.515069885E0
3.312613221E1,7.830067291E0,-4.065545654E0,2.766846313E0
3.317599421E1,8.425529022E0,-4.417463837E0,2.612367554E0
3.322585721E1,7.975864105E0,-4.500690765E0,3.005001068E0
3.327571921E1,7.869585114E0,-4.667444000E0,3.134930878E0
3.332558121E1,8.262967072E0,-4.771627350E0,4.754413147E0
3.337544421E1,6.813680878E0,-5.719456329E0,5.282065887E0
3.342530621E1,6.317163391E0,-5.383255463E0,5.185965729E0
3.347516783E1,5.797444153E0,-5.738616486E0,4.151317291E0
3.352503083E1,5.008734283E0,-5.694158936E0,4.673431549E0
3.357489283E1,5.202132111E0,-5.959856415E0,4.871170349E0
3.362475583E1,5.857768707E0,-5.924829254E0,4.537663879E0
3.367461783E1,6.181844788E0,-6.523584137E0,5.336253204E0
3.372447983E1,6.418502655E0,-6.832691345E0,4.465513916E0
3.377434283E1,4.978497162E0,-6.860383759E0,3.649411011E0
3.382420483E1,6.522536316E0,-6.336622925E0,3.405268707E0
3.387406683E1,5.882018280E0,-7.593858490E0,4.028273163E0
3.392392983E1,5.639522552E0,-6.345903625E0,3.358116760E0
3.397379183E1,6.783294067E0,-6.353238373E0,4.473447418E0
3.402365383E1,7.752229156E0,-6.915768585E0,3.485352173E0
3.407351683E1,6.534062347E0,-5.981261902E0,3.368744659E0
3.412337883E1,6.857389984E0,-6.900949402E0,3.574267273E0
3.417324083E1,6.367009735E0,-6.262826385E0,2.816243591E0
3.422310383E1,6.436614990E0,-5.847589874E0,3.057841187E0
3.427296583E1,6.856342163E0,-6.734645233E0,2.725083160E0
3.432282783E1,6.588399353E0,-6.823260956E0,3.297043762E0
3.437269083E1,6.431525574E0,-6.202651520E0,2.464325409E0
3.442255283E1,6.315816193E0,-6.374793549E0,3.008892975E0
3.447241521E1,6.516997833E0,-6.292614441E0,2.345173187E0
3.452227821E1,5.487289124E0,-6.501579895E0,2.784659271E0
3.457214021E1,5.484295349E0,-7.618706818E0,1.245559845E0
3.462200221E1,6.553222504E0,-8.255931702E0,1.617835693E0
3.467186521E1,5.444927216E0,-6.968159637E0,7.271878052E-1
3.472172721E1,8.146808624E0,-8.893306274E0,1.798210602E0
3.477158921E1,6.408024445E0,-7.959997101E0,1.716480560E0
3.482145221E1,5.961203613E0,-8.205336914E0,1.299298096E0
3.487131421E1,4.859794006E0,-7.813152466E0,1.181942139E0
3.492117621E1,5.621859283E0,-9.364975433E0,1.476978607E0
3.497103921E1,5.940995636E0,-8.909622345E0,1.370849304E0
3.502090121E1,4.945565643E0,-8.145611115E0,1.325792999E0
3.507076321E1,4.229604492E0,-7.610473938E0,-1.243913269E-1
3.512062621E1,4.334835663E0,-8.650511169E0,1.103505249E0
3.517048821E1,2.861449585E0,-8.396190033E0,2.367177429E0
3.522035021E1,5.407954102E0,-1.091515182E1,1.384021912E0
3.527021321E1,2.296674042E0,-8.134683838E0,2.205962677E0
3.532007521E1,7.231611786E0,-8.279582520E0,7.875123596E-1
3.536993721E1,2.830613708E0,-8.930279388E0,7.584727478E-1
3.541980021E1,6.506519623E0,-8.061635742E0,1.921703796E0
3.546966225E1,4.637206879E0,-8.119265900E0,1.262923737E0
3.551952425E1,6.526278534E0,-8.494086456E0,8.732839966E-1
3.556938625E1,8.558452606E0,-6.267017670E0,2.058369598E0
3.561924925E1,7.870932312E0,-6.771917725E0,1.970202942E0
3.566911125E1,7.642507324E0,-6.724466400E0,1.579216003E0
3.571897325E1,7.267986145E0,-6.229745178E0,2.422412567E0
3.576883625E1,8.439899139E0,-6.714736633E0,1.129551086E0
3.581869825E1,7.920479279E0,-5.364244995E0,2.077829132E0
3.586856025E1,7.724387054E0,-5.330565033E0,1.781445465E0
3.591842325E1,8.522527313E0,-5.213807831E0,1.547931061E0
3.596828525E1,6.580016785E0,-4.906646576E0,2.099983063E0
3.601814725E1,7.443271637E0,-4.768184509E0,1.498982849E0
3.606800925E1,8.210426331E0,-4.959037628E0,9.750723267E-1
3.611787225E1,7.586374054E0,-6.087840271E0,3.656895447E-1
3.616773425E1,7.263794861E0,-5.316643982E0,1.913171539E0
3.621759625E1,7.895780640E0,-4.699776764E0,1.775158539E0
3.626745925E1,7.692054291E0,-3.738924866E0,1.763033752E0
3.631732125E1,7.906109161E0,-4.054169312E0,8.452922058E-1
3.636718325E1,7.830666046E0,-3.012784882E0,1.136436768E0
3.641704525E1,7.607480164E0,-3.606001282E0,1.175355835E0
3.646690758E1,7.344327393E0,-4.960983582E0,9.714797974E-1
3.651676958E1,6.917115784E0,-5.610482941E0,1.888323212E0
3.656663158E1,7.573800201E0,-5.888005829E0,1.791923676E0
3.661649458E1,1.016161880E1,-7.880512390E0,1.718875580E0
3.666635658E1,8.227341156E0,-6.221512299E0,1.381327515E0
3.671621858E1,7.690108337E0,-7.416776733E0,-1.871109009E-2
3.676608058E1,7.220235443E0,-7.670349426E0,7.605683899E-1
3.681594358E1,6.244564362E0,-8.797206116E0,3.225791931E-1
3.686580558E1,6.599925385E0,-8.163723450E0,9.285191345E-1
3.691566758E1,7.076683960E0,-9.291328583E0,6.527925110E-1
3.696553058E1,4.207450562E0,-9.573791199E0,1.069376221E0
3.701539258E1,3.989503784E0,-8.608298950E0,-8.208929443E-1
3.706525458E1,6.944359131E0,-7.960745544E0,-7.378157043E-1
3.711511658E1,8.431965637E0,-7.732170868E0,5.436694336E-1
3.716497958E1,7.041656799E0,-5.819598083E0,1.311572571E0
3.721484158E1,7.336992645E0,-7.061864777E0,2.034120026E0
3.726470358E1,9.627529449E0,-5.862858124E0,2.402953033E0
3.731456558E1,8.411308594E0,-7.534731445E0,2.797831879E0
3.736442858E1,5.999823303E0,-5.599256287E0,1.258433075E0
3.741429058E1,3.217559052E0,-4.810845795E0,2.303859100E0
3.746415337E1,9.043593750E0,-5.000651093E0,2.390528870E-1
3.751401537E1,6.391109619E0,-4.773722992E0,1.898502045E0
3.756387837E1,5.825136566E0,-4.708309021E0,3.671864319E-1
3.761374038E1,4.428391113E0,-3.249143372E0,2.269430695E0
3.766360237E1,6.569688263E0,-3.779939575E0,2.296374664E0
3.771346438E1,5.611530762E0,-2.083068237E0,-2.935395813E-1
3.776332737E1,8.015681305E0,-7.904163208E0,3.258424072E0
3.781318937E1,9.887389069E0,-1.031235535E1,8.497828674E-1
3.786305137E1,5.796845398E0,-6.564598846E0,5.789959717E-1
3.791291337E1,6.875352631E0,-8.848699036E0,9.575587463E-1
3.796277638E1,6.806346130E0,-7.591164093E0,-1.965412903E-1
3.801263837E1,7.815248108E0,-9.718989258E0,1.130149841E0
3.806250038E1,5.219346313E0,-7.513475647E0,1.981579285E0
3.811236237E1,4.695136414E0,-7.962392120E0,1.293609924E0
3.816222537E1,6.092031555E0,-8.739426270E0,-7.554789734E-1
3.821208737E1,1.128353577E1,-8.121960297E0,2.768343201E0
3.826194937E1,9.390422516E0,-6.884333954E0,6.647676086E-1
3.831181137E1,6.591542816E0,-6.471492462E0,2.116897888E0
3.836167437E1,8.330177307E0,-6.852599945E0,2.215692444E0
3.841153638E1,8.676407318E0,-6.050567780E0,1.711690521E0
3.846139858E1,7.676037598E0,-5.509742432E0,1.419049072E0
3.851126058E1,5.742658081E0,-3.914958801E0,9.729766846E-2
3.856112358E1,2.731519775E0,-2.807411957E0,-1.823208618E-1
