"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.061374214E1,-8.217014313E0,-2.971573353E0,-1.098104668E1
4.066374214E1,2.917996407E0,-3.024935532E1,-9.285744667E0
4.071374214E1,3.280501556E1,-3.261493683E1,-2.125196838E1
4.076374214E1,1.446873474E1,-2.254807472E0,1.540015316E1
4.081374214E1,-3.950251818E0,1.441829491E1,1.792795372E1
4.086374214E1,1.231570244E1,4.978654385E0,6.229085922E0
4.091374214E1,5.093380451E0,1.279376984E1,1.022999382E1
4.096374214E1,-6.386357784E0,9.426393509E0,6.984072685E0
4.101374214E1,3.413575172E0,5.938014984E0,4.850610793E-1
4.106374214E1,2.311508942E1,-3.300692749E1,1.541856861E1
4.111374214E1,1.871927261E0,-3.459868622E1,-2.472543240E0
4.116374214E1,-1.482208729E0,7.066365242E0,-7.898067474E0
4.121374214E1,-3.707227707E0,1.002883434E1,-1.270841217E1
4.126374214E1,-8.599600792E0,1.233732033E1,-2.142774773E1
4.131374214E1,-1.217194939E1,1.163000584E1,-1.128100014E1
4.136374214E1,-4.315614700E-1,2.771491051E0,2.986333847E1
4.141374214E1,-4.590635300E0,3.911698341E0,-1.526444340E1
4.146374214E1,-9.986883163E0,-4.616510391E0,-1.284533405E1
4.151374214E1,3.966316700E0,-3.200673294E1,-7.238279819E0
4.156374214E1,3.396513748E1,-3.384490204E1,-1.113316250E1
4.161374214E1,7.306520939E0,-2.975912094E0,5.166376114E0
4.166374214E1,-4.621735096E0,1.442181492E1,1.675874138E1
4.171374214E1,1.149942303E1,5.095476151E0,4.737720966E0
4.176374214E1,4.871814251E0,1.273791122E1,1.532244205E1
4.181374214E1,-5.427511215E0,9.364089966E0,5.815048218E0
4.186374214E1,5.922354221E0,-5.808210373E-1,-7.853347063E-1
4.191374214E1,2.340657425E1,-4.070195770E1,8.117412567E0
4.196374214E1,-2.467298508E-2,-3.077468872E1,-1.761356354E0
4.201374214E1,-2.447819948E0,9.891265869E0,-6.442018509E0
4.206374214E1,-5.900435448E0,1.144789505E1,-1.013901901E1
4.211374214E1,-8.819994926E0,1.364987564E1,-2.047758484E1
4.216374214E1,-1.055827141E1,1.247758865E1,-9.913529396E0
4.221374214E1,-5.520901680E-1,-4.934830666E-1,2.891933632E1
4.226374214E1,-5.377170086E0,4.864282608E0,-1.667144012E1
4.231374214E1,-9.400856018E0,-1.490698814E1,-1.635910606E1
4.236374214E1,4.919507980E0,-2.453481293E1,-7.359932423E0
4.241374214E1,3.103326035E1,-3.514008713E1,-1.583269978E1
4.246374214E1,1.515022755E1,1.936109543E0,4.420735359E0
4.251374214E1,-3.020287991E0,1.989565849E1,2.023052406E1
4.256374214E1,9.044865608E0,5.721663952E0,2.768111706E0
4.261374214E1,2.307307720E-1,9.594488144E0,8.322211266E0
4.266374214E1,-3.871152878E0,6.842217922E0,4.718085289E0
4.271374214E1,1.367545319E1,-1.183711433E1,-8.214213848E-1
4.276374214E1,1.355464172E1,-5.806860352E1,-1.000631046E1
4.281374214E1,-5.960836411E0,-1.047944069E1,-8.602203369E0
4.286374214E1,6.827688217E-2,1.238155937E1,-9.123474121E0
4.291374214E1,-4.055855274E0,1.067103958E1,-2.017494774E1
4.296374214E1,-7.589820862E0,1.214199924E1,-1.230233288E1
4.301374214E1,-6.337172031E0,1.043817329E1,-6.672899246E0
4.306374214E1,-2.194243908E0,-3.560468674E0,2.033171177E0
4.311374214E1,-1.051552773E1,9.924800873E0,-6.178519249E0
4.316374214E1,-1.110319424E1,-2.904826164E1,-2.583284569E1
4.321374214E1,1.419573975E1,-2.942313957E1,2.472312689E0
4.326374214E1,3.640181732E1,-2.289999390E1,1.908359146E1
4.331374214E1,3.256052017E0,3.547964096E0,-5.201160908E-1
4.336374214E1,8.093522072E0,1.943013000E1,1.363073158E1
4.341374214E1,8.402532578E0,6.304806709E0,2.066883087E0
4.346374214E1,8.947980404E-2,1.094665146E1,9.586080551E0
4.351374214E1,-2.015436888E-1,6.906829357E0,1.343330979E0
4.356374214E1,1.992367172E1,-2.556526947E1,1.706630516E1
4.361374214E1,1.266640282E1,-4.611190414E1,-1.000444317E1
4.366374214E1,-7.860309601E0,-1.185017776E1,-9.227964401E0
4.371374214E1,-4.328845501E0,1.092209816E1,-9.306450844E0
4.376374214E1,-8.231785774E0,1.154103470E1,-1.916359329E1
4.381374214E1,-9.736608505E0,1.248952675E1,-9.289131165E0
4.386374214E1,-2.995619774E-1,1.027124786E1,4.603708649E1
4.391374214E1,-2.034318924E0,5.107879639E-3,-8.928674698E0
4.396374214E1,-8.424307823E0,1.650223255E0,-9.530832291E0
4.401374214E1,-5.729375839E0,-3.797002792E1,-1.427461243E1
4.406374214E1,1.894949341E1,-2.556181717E1,-1.308217645E0
4.411374214E1,3.135644722E1,3.085917473E0,4.604944611E1
4.416374214E1,-1.443779111E0,9.709008217E0,3.754494429E0
4.421374214E1,1.126467800E1,8.780717850E0,7.723285675E0
4.426374214E1,5.779639721E0,1.304988861E1,1.112596893E1
4.431374214E1,-5.367018223E0,8.846034050E0,9.238939285E0
4.436374214E1,4.916153908E0,3.741652489E0,6.926798820E-1
4.441374214E1,2.720356750E1,-4.229759979E1,2.021788788E1
4.446374214E1,1.136453629E0,-3.400989914E1,-5.205066204E0
4.451374214E1,-2.764486074E0,7.680631638E0,-1.042484283E1
4.456374214E1,-5.270255089E0,1.171818924E1,-1.305665970E1
4.461374214E1,-9.910669327E0,1.628674698E1,-2.365492630E1
4.466374214E1,-9.395746231E0,1.210326195E1,-1.046244240E1
4.471374214E1,-2.849545002E0,-3.621199608E0,2.014036179E1
4.476374214E1,-4.865497589E0,2.812030315E0,-1.297622871E1
4.481374214E1,-1.124328804E1,-1.506471443E1,-2.096339035E1
4.486374214E1,5.195881367E0,-2.184254837E1,-6.856149673E0
4.491374214E1,3.852126312E1,-3.617771149E1,-2.388500404E1
4.496374214E1,1.593983269E1,-9.597444534E-1,2.405924797E1
4.501374214E1,-5.763484001E0,1.792313004E1,2.129528046E1
4.506374214E1,9.195369720E0,6.912633419E0,4.529378891E0
4.511374214E1,4.033083916E0,1.142782211E1,1.382877922E1
4.516374214E1,-5.069778919E0,5.227741241E0,3.722765923E0
4.521374214E1,1.200018501E1,-8.188570023E0,-1.658713698E0
4.526374214E1,2.076996994E1,-5.746408844E1,3.174015522E0
4.531374214E1,-5.637836933E0,-1.751447678E1,-8.133668900E0
4.536374214E1,-3.587293863E0,1.191009712E1,-6.075063705E0
4.541374214E1,-7.474982262E0,9.955959320E0,-2.365159607E1
4.546374214E1,-1.043241310E1,1.295216370E1,-1.300525093E1
4.551374214E1,-1.126661873E1,1.198986149E1,-6.350879669E0
4.556374214E1,-1.422493458E0,-5.824047089E0,5.615994453E0
4.561374214E1,-9.368609428E0,6.835410595E0,5.641007423E-2
4.566374214E1,-1.009223843E1,-4.002745438E1,-1.623636055E1
4.571374214E1,2.611708450E1,-2.552681351E1,-1.274176121E1
4.576374214E1,3.305205917E1,-2.925779343E0,7.815344238E1
4.581374214E1,-5.389529705E0,6.915396214E0,4.244822502E0
4.586374214E1,1.251128387E1,1.234850216E1,1.009765816E1
4.591374214E1,6.998198509E0,1.465480804E1,2.293545723E1
4.596374214E1,-8.529726982E0,7.808391571E0,5.343364239E0
4.601374214E1,-5.019341707E-1,7.563783646E0,2.416355133E0
4.606374214E1,2.384878731E1,-2.520623207E1,1.043249416E1
4.611374214E1,9.189638138E0,-5.265356827E1,-9.016871452E-1
4.616374214E1,-5.613895893E0,-5.735663891E0,-7.508356571E0
4.621374214E1,-5.531971455E0,1.111488152E1,-1.031183052E1
4.626374214E1,-9.439936638E0,1.191944504E1,-2.166027641E1
4.631374214E1,-1.103314781E1,1.241466904E1,-8.240015984E0
4.636374214E1,4.013428688E-1,9.396595955E-1,4.169975662E1
4.641374214E1,-6.046800613E0,-1.224416733E0,-1.032558823E1
4.646374214E1,-9.697911263E0,-5.785226822E-2,-9.428904533E0
4.651374214E1,-3.269540071E0,-2.658134460E1,-1.284808159E1
4.656374214E1,2.783347511E1,-3.005582237E1,-6.549374580E0
4.661374214E1,3.830399323E1,-3.505479813E0,7.937820435E1
4.666374214E1,-1.602505445E0,1.247864819E1,4.333117485E0
4.671374214E1,9.248401642E0,1.587066841E1,5.651474476E0
4.676374214E1,8.280132294E0,1.260627365E1,1.368852901E1
4.681374214E1,-5.356466293E0,9.661189079E0,6.561386108E0
4.686374214E1,5.574080944E0,5.246748924E0,1.490849733E0
4.691374214E1,2.702849770E1,-4.196285629E1,1.823956680E1
4.696374214E1,5.464200020E0,-3.929897690E1,-3.635886669E0
4.701374214E1,-5.791227341E0,-1.425665379E0,-6.077742577E0
4.706374214E1,-6.066096306E0,1.063020134E1,-1.041503143E1
4.711374214E1,-9.672283173E0,1.391024208E1,-2.025308228E1
4.716374214E1,-1.087215710E1,1.197043514E1,-9.365744591E0
4.721374214E1,5.927224159E-1,4.169144154E0,4.501744843E1
4.726374214E1,-5.698825836E0,1.564757347E0,-1.380320835E1
4.731374214E1,-8.064371109E0,-1.698500633E0,-1.331497383E1
4.736374214E1,-2.545775890E0,-3.296405029E1,-1.129910660E1
4.741374214E1,3.037855148E1,-3.275116730E1,-9.309725761E0
4.746374214E1,2.244296265E1,3.503210068E0,2.399045181E1
4.751374214E1,-2.405932903E0,8.050731659E0,4.639038086E0
4.756374214E1,1.147531223E1,1.073799515E1,1.308372879E1
4.761374214E1,4.619819641E0,1.190084076E1,1.572955847E0
4.766374214E1,-4.846699238E0,1.017389965E1,1.144088364E1
4.771374214E1,5.898302078E0,4.135265827E0,-1.425405741E0
4.776374214E1,2.820120239E1,-3.827328491E1,2.200238419E1
4.781374214E1,4.458738327E0,-4.228711319E1,-4.251434326E0
4.786374214E1,-6.875615597E0,-8.624629974E-1,-7.515732288E0
4.791374214E1,-6.031491756E0,1.179219246E1,-1.110285473E1
4.796374214E1,-1.227853394E1,1.221606827E1,-1.896370125E1
4.801374214E1,-9.903904915E0,1.003914356E1,-6.676820755E0
4.806374214E1,-2.963137865E0,5.001368523E-1,1.207326794E1
4.811374214E1,-6.509938717E0,2.449237823E0,-1.410464954E1
4.816374214E1,-8.601761818E0,-2.184350491E0,-1.245565033E1
4.821374214E1,3.957384109E0,-3.203699875E1,-1.007217216E1
4.826374214E1,2.627518082E1,-2.759128571E1,-9.113716125E0
4.831374214E1,1.632298279E1,-1.533489227E-1,9.696117401E0
4.836374214E1,-2.022022247E0,1.234310246E1,9.133329391E0
4.841374214E1,1.267469883E1,7.362614155E0,8.725337982E0
4.846374214E1,5.788618565E0,1.322491646E1,1.429433155E1
4.851374214E1,-4.709154129E0,9.331813812E0,5.599932671E0
4.856374214E1,7.225853920E0,-1.259282112E0,-5.109170914E0
4.861374214E1,2.781689644E1,-4.513987732E1,1.188175297E1
4.866374214E1,-1.554590702E0,-2.910411453E1,-3.490556240E0
4.871374214E1,-3.737003326E0,1.101020813E1,-6.281945229E0
4.876374214E1,-8.295612335E0,8.570222855E0,-1.170959473E1
4.881374214E1,-1.234305096E1,1.239672089E1,-1.877912903E1
4.886374214E1,-8.930191040E0,1.106216812E1,-7.626330853E0
4.891374214E1,1.852732182E0,-1.115139008E1,4.225720978E1
4.896374214E1,-9.134977341E0,9.315767288E0,-1.020384979E1
4.901374214E1,-1.031787109E1,-3.340586472E1,-2.187546349E1
4.906374214E1,1.746010780E1,-2.623464203E1,-8.746985435E0
4.911374214E1,4.231624985E1,-3.297165680E1,1.752655792E1
4.916374214E1,1.535069942E0,3.236886978E0,-4.025042534E0
4.921374214E1,7.336027622E0,2.031528664E1,1.365842342E1
4.926374214E1,7.955884933E0,6.374293804E0,2.030344963E0
4.931374214E1,4.237917066E-1,1.095998478E1,6.620066643E0
4.936374214E1,2.018800974E-1,8.246232986E0,2.851936102E0
4.941374214E1,1.844012451E1,-1.557125282E1,4.731784821E0
4.946374214E1,1.419063950E1,-4.940930939E1,-1.145015335E1
4.951374214E1,-6.913842201E0,-1.066443825E1,-6.896382332E0
4.956374214E1,-4.590365410E0,1.225224972E1,-9.097662926E0
4.961374214E1,-8.601919174E0,1.051285648E1,-2.133288574E1
4.966374214E1,-1.114585400E1,1.149121475E1,-8.712038994E0
4.971374214E1,5.727238655E-1,9.621009827E-1,4.314420319E1
4.976374214E1,-5.557888031E0,3.734522820E0,-1.423680973E1
4.981374214E1,-1.527611732E1,-7.449907303E0,-1.824258804E1
4.986374214E1,2.987206459E0,-2.682209015E1,-8.874225616E0
4.991374214E1,3.852871704E1,-3.806691742E1,-1.084989452E1
4.996374214E1,1.524665833E1,2.188171387E0,1.502881813E1
5.001374214E1,-2.141865969E0,1.751951218E1,1.946611595E1
5.006374214E1,9.860444069E0,6.381932259E0,2.560941219E0
5.011374214E1,1.988370657E0,1.117107391E1,1.060828876E1
5.016374214E1,-5.072212219E0,8.777912140E0,4.186723709E0
5.021374214E1,1.031852150E1,-3.834102631E0,-5.600543022E0
5.026374214E1,2.671168327E1,-5.384604645E1,8.122440338E0
5.031374214E1,-2.656214714E0,-2.286642647E1,-7.204907417E0
5.036374214E1,-3.187582731E0,1.201236725E1,-8.013003349E0
5.041374214E1,-6.214540482E0,8.618178368E0,-1.557964516E1
5.046374214E1,-1.063274574E1,1.407348061E1,-1.611400795E1
5.051374214E1,-8.412408829E0,1.116918564E1,-5.416773319E0
5.056374214E1,-3.680670738E0,-1.065664291E1,1.692864990E1
5.061374214E1,-1.047782421E1,7.743185043E0,-4.318268776E0
5.066374214E1,-9.459981918E0,-3.007336235E1,-2.506152344E1
5.071374214E1,2.065252304E1,-3.125337219E1,-7.316412926E0
5.076374214E1,5.339562225E1,-2.174973106E1,8.178226471E1
5.081374214E1,-3.682127953E0,4.906682491E0,-8.779747486E-1
5.086374214E1,1.152364349E1,1.933829498E1,1.852359581E1
5.091374214E1,6.721240520E0,6.639725685E0,-4.101872444E-2
5.096374214E1,-2.038532019E0,9.821853638E0,7.295009136E0
5.101374214E1,-1.948599219E0,6.083607674E0,2.703557968E0
5.106374214E1,1.548677254E1,-1.317078972E1,-8.439140916E-1
5.111374214E1,1.557953453E1,-5.100627518E1,-7.878902435E0
5.116374214E1,-7.307186127E0,-1.355612087E1,-9.458902359E0
5.121374214E1,-5.243795395E0,1.190175056E1,-6.651300430E0
5.126374214E1,-1.051662064E1,9.607968330E0,-1.769933701E1
5.131374214E1,-1.147827625E1,1.019141769E1,-8.951603889E0
5.136374214E1,-2.456686258E0,1.355249882E1,3.285562897E1
5.141374214E1,-2.957311392E0,-4.072684288E0,-6.833493233E0
5.146374214E1,-1.009018898E1,1.584921837E0,-2.683188915E0
5.151374214E1,-4.840036392E0,-3.016154480E1,-1.820431328E1
5.156374214E1,3.187952995E1,-2.649754333E1,-6.986076355E0
5.161374214E1,2.242875481E1,-2.554045677E0,4.429202271E1
5.166374214E1,-1.185047507E0,9.174758911E0,1.572047234E0
5.171374214E1,1.014693069E1,1.082174110E1,1.091881371E1
5.176374214E1,6.849337578E0,1.063806057E1,3.078979969E0
5.181374214E1,3.780766129E-1,1.164914227E1,8.951662064E0
5.186374214E1,4.209053040E0,6.928687096E0,1.533731580E0
5.191374214E1,2.686544418E1,-3.208132935E1,1.553280926E1
5.196374214E1,5.549504280E0,-5.090202713E1,-2.486033440E0
5.201374214E1,-5.548420906E0,1.161974907E0,-6.855829716E0
5.206374214E1,-5.258277893E0,1.082896805E1,-1.131987381E1
5.211374214E1,-8.197587967E0,1.254625034E1,-2.436523628E1
5.216374214E1,-1.173206329E1,1.356406784E1,-1.354290771E1
5.221374214E1,2.817630768E-3,-1.880309582E0,2.735989761E1
5.226374214E1,-9.782826424E0,6.210289001E0,-1.643703842E1
5.231374214E1,-7.734369278E0,-4.164819717E-1,-1.269955826E1
5.236374214E1,8.159001350E0,-3.726908112E1,-1.254060745E1
5.241374214E1,4.046483994E1,-3.892249680E1,-1.328550339E1
5.246374214E1,8.088644981E0,2.890801907E0,-1.282430935E1
5.251374214E1,-2.173936367E-2,1.987782288E1,1.748821640E1
5.256374214E1,1.014317799E1,4.299412251E0,3.134959936E0
5.261374214E1,2.421433687E0,1.155920219E1,9.081944466E0
5.266374214E1,-2.376748323E0,1.026336002E1,4.318709850E0
5.271374214E1,1.168198967E1,-5.761249542E0,-1.722398043E0
5.276374214E1,1.807807922E1,-6.120510101E1,-8.503814697E0
5.281374214E1,-5.174787521E0,-1.607894325E1,-6.563040733E0
5.286374214E1,-3.290542841E0,1.213796616E1,-5.083241940E0
5.291374214E1,-5.568120003E0,1.053683853E1,-1.865688515E1
5.296374214E1,-1.205677414E1,1.227039719E1,-1.602361679E1
5.301374214E1,-7.711120605E0,1.042822647E1,-6.495787621E0
5.306374214E1,-3.216374159E0,-5.914002419E0,-4.979510307E-1
5.311374214E1,-7.893240929E0,6.191202164E0,-9.731633186E0
5.316374214E1,-7.306334496E0,-2.816193771E1,-2.642850113E1
5.321374214E1,2.215168762E1,-3.012443733E1,2.469819546E0
5.326374214E1,4.468328094E1,-6.243897438E0,8.171110535E1
5.331374214E1,-1.881618023E0,8.580640793E0,8.833995819E0
5.336374214E1,1.106198311E1,8.897231102E0,6.035154819E0
5.341374214E1,5.232619286E0,1.362645531E1,1.366128635E1
5.346374214E1,-5.679995537E0,9.060745239E0,7.089018822E0
5.351374214E1,4.913154602E0,3.928997040E0,1.460112333E0
5.356374214E1,3.396719742E1,-3.884928131E1,2.216247368E1
5.361374214E1,4.722203255E0,-4.381111526E1,-4.753342152E0
5.366374214E1,-7.422663689E0,1.653938293E0,-6.219019890E0
5.371374214E1,-8.939712524E0,1.303787613E1,-9.625788689E0
5.376374214E1,-1.096208191E1,1.473463440E1,-1.970441437E1
5.381374214E1,-1.067491817E1,1.073148346E1,-9.153280258E0
5.386374214E1,5.456924438E-3,-2.977925301E0,3.355934906E1
5.391374214E1,-6.521338940E0,3.346547127E0,-1.414184761E1
5.396374214E1,-9.065883636E0,-9.707620621E0,-1.800546265E1
5.401374214E1,4.674621582E0,-2.646477127E1,-9.879572868E0
5.406374214E1,3.669894791E1,-3.701897430E1,-1.318783283E1
5.411374214E1,1.242290688E1,3.641602516E0,2.048972607E0
5.416374214E1,-2.341346502E0,2.001045227E1,1.641633987E1
5.421374214E1,1.014083767E1,4.843612194E0,3.051599264E0
5.426374214E1,2.288469076E0,1.030085850E1,8.473918915E0
5.431374214E1,-3.059604406E0,5.657912254E0,3.701822519E0
5.436374214E1,1.497932053E1,-1.680108261E1,2.562215090E0
5.441374214E1,1.011999130E1,-5.912548828E1,-1.073868847E1
5.446374214E1,-8.056179047E0,-1.483829594E1,-1.010212040E1
5.451374214E1,-3.918780327E0,1.317343903E1,-9.451803207E0
5.456374214E1,-5.939517021E0,1.473403835E1,-1.890157700E1
5.461374214E1,-1.129491425E1,1.164433193E1,-1.390087509E1
5.466374214E1,-6.424739361E0,9.165787697E0,-3.775370598E0
5.471374214E1,-7.875292301E-1,-3.888747692E0,-2.380548000E0
5.476374214E1,-8.589068413E0,9.308490753E0,-1.363350630E0
5.481374214E1,-1.094899368E1,-4.270713806E1,-2.288750839E1
5.486374214E1,1.728318214E1,-1.783181000E1,-1.085393620E1
5.491374214E1,3.148322868E1,-6.900527000E0,5.673927307E1
5.496374214E1,-5.302403927E0,5.656307220E0,3.710787535E0
5.501374214E1,7.757870197E0,1.183668327E1,9.918875694E0
5.506374214E1,6.677445412E0,1.193306541E1,3.831416607E0
5.511374214E1,-8.754668236E-1,1.213790321E1,1.178818321E1
5.516374214E1,6.632156849E0,2.098125458E0,2.957940698E-1
5.521374214E1,1.613906860E1,-5.266526413E1,1.295038795E1
5.526374214E1,-2.207458019E0,-2.603492546E1,-4.756542206E0
5.531374214E1,1.027638435E0,9.066373825E0,-7.944180489E0
5.536374214E1,4.493231773E-1,1.491264725E1,-1.444528389E1
5.541374214E1,-3.467284679E0,1.444142723E1,-1.891137314E1
5.546374214E1,-4.902677536E0,7.176734447E0,-7.104450703E0
5.551374214E1,-3.340202808E0,-1.225814819E-1,2.665159225E0
5.556374214E1,-9.774001122E0,2.312235355E0,-2.876347351E1
5.561374214E1,-3.913564205E0,-7.659685135E0,-2.366028214E1
5.566374214E1,3.201214790E0,-1.945724678E1,2.501736879E0
5.571374214E1,2.307752800E1,-2.225582504E1,-4.544579315E1
5.576374214E1,3.430998802E0,2.469530106E0,2.240403938E1
5.581374214E1,-3.115479231E0,9.155806541E0,1.132534409E1
5.586374214E1,4.494390011E0,7.428266525E0,5.658280373E0
5.591374214E1,9.427289963E-1,1.347957993E1,4.142329216E0
5.596374214E1,2.370534420E0,9.186359406E0,1.671608567E0
5.601374214E1,1.906000710E1,-2.229761887E1,1.070657539E1
5.606374214E1,5.288019657E0,-3.992857742E1,1.503080845E0
5.611374214E1,-2.365696669E0,2.604402542E0,-6.910316467E0
5.616374214E1,-4.681438923E0,9.837934494E0,-9.943122864E0
5.621374214E1,-4.769999504E0,1.506125450E1,-2.382600403E1
5.626374214E1,-4.815840721E0,1.941191864E1,-1.224040127E1
5.631374214E1,-1.427356720E0,-5.014295578E-1,5.252551270E1
5.636374214E1,-4.146654606E0,1.961129189E0,-2.400763512E1
5.641374214E1,-6.364361763E0,-1.013752556E1,-1.817277527E1
5.646374214E1,8.416563988E0,-2.477775574E1,-6.163247228E-1
5.651374214E1,2.562802696E1,-3.089090729E1,-5.193917751E-1
5.656374214E1,-3.059628487E0,-9.434432983E-1,2.846773624E0
5.661374214E1,-5.756273866E-1,1.555213737E1,1.660830688E1
5.666374214E1,7.335937977E0,5.253168106E0,5.288697243E0
5.671374214E1,-4.384601116E-1,9.949588776E0,1.004097843E1
5.676374214E1,2.900723934E0,5.572992325E0,2.019193649E0
5.681374214E1,2.099503899E1,-2.615765953E1,8.715435028E0
5.686374214E1,7.445063591E-1,-4.738568878E1,2.060697079E-1
5.691374214E1,-2.696079254E0,-2.392819881E0,-1.324785995E1
5.696374214E1,1.381274223E0,1.356384277E1,-8.527747154E0
5.701374214E1,-2.117741108E0,1.573447227E1,-1.996713448E1
5.706374214E1,-4.139847279E0,1.618170547E1,-1.656535149E1
5.711374214E1,-3.917557240E0,9.116187096E0,-1.864213109E0
5.716374214E1,-9.764822960E0,-1.041121006E0,-1.821355247E1
5.721374214E1,-6.722522259E0,-2.656379223E0,-2.082226944E1
5.726374214E1,7.448346138E0,-3.030518723E1,-8.911886215E0
5.731374214E1,3.213271713E1,-4.008993149E1,-2.749159431E1
5.736374214E1,7.182830811E0,-5.889610291E0,1.341136074E1
5.741374214E1,-3.134099483E0,1.344615555E1,1.494022942E1
5.746374214E1,1.043205452E1,6.780538559E0,5.777277946E0
5.751374214E1,2.545123339E0,1.092998123E1,8.670663834E-2
5.756374214E1,-3.036155224E0,1.091042423E1,7.627683640E0
5.761374214E1,6.125378609E0,1.800846577E0,4.599956036E0
5.766374214E1,2.005569458E1,-4.732987213E1,9.163835526E0
5.771374214E1,-1.095411777E0,-2.519348717E1,-7.112941742E0
5.776374214E1,-2.057448864E0,9.768591881E0,-8.021148682E0
5.781374214E1,-5.352879047E0,1.098891258E1,-1.386084175E1
5.786374214E1,-5.784586906E0,1.736432838E1,-2.495269585E1
5.791374214E1,-7.246947765E0,1.510337925E1,-4.665627956E0
5.796374214E1,4.344604015E0,-9.699908257E0,1.081278419E1
5.801374214E1,-1.591970444E1,2.694051743E0,9.128925323E0
5.806374214E1,-8.372888565E-1,-2.949381256E1,-2.622576714E1
5.811374214E1,2.102801895E1,-2.440556335E1,-2.019813156E1
5.816374214E1,2.220939064E1,-1.032353783E1,3.868915176E1
5.821374214E1,-3.399943352E0,6.341470242E0,1.373039484E0
5.826374214E1,8.222921371E0,1.810524368E1,1.261344051E1
5.831374214E1,7.638786793E0,1.182662773E1,8.769565582E0
5.836374214E1,-3.616127253E0,1.043177128E1,7.000747681E0
5.841374214E1,1.099900961E0,7.514786720E0,2.084165812E0
5.846374214E1,2.339415741E1,-2.804935646E1,1.462628841E1
5.851374214E1,7.527829647E0,-4.526586151E1,-1.749171972E0
5.856374214E1,-3.983608007E0,-3.158518791E0,-7.477481842E0
5.861374214E1,-6.471967220E0,1.164037323E1,-8.780725479E0
5.866374214E1,-8.867125511E0,1.008263779E1,-1.395426559E1
5.871374214E1,-7.860939980E0,1.390818024E1,-1.433162975E1
5.876374214E1,-1.654509306E0,2.112324238E0,2.995990181E1
5.881374214E1,-6.145263672E0,3.632338524E0,-1.790420914E1
5.886374214E1,-1.152904129E1,-1.377414989E1,-1.129078197E1
5.891374214E1,3.507320881E0,-2.251424026E1,-3.356485844E0
5.896374214E1,4.114429474E1,-3.566970825E1,-1.394454861E1
5.901374214E1,1.061044979E1,2.119807243E0,9.988131523E0
5.906374214E1,-3.067164183E0,1.313726044E1,1.500683498E1
5.911374214E1,9.885413170E0,6.627470970E0,4.611767292E0
5.916374214E1,1.910209179E0,1.117081261E1,7.192764282E0
5.921374214E1,-2.005223274E0,7.226574421E0,4.254152775E0
5.926374214E1,1.334014511E1,-1.024266052E1,2.556857109E0
5.931374214E1,1.696197891E1,-5.209899521E1,-5.270205736E-1
5.936374214E1,-5.698867798E0,-1.590686893E1,-7.103323936E0
5.941374214E1,-5.220459938E0,9.362251282E0,-5.781927109E0
5.946374214E1,-7.475016594E0,1.092633152E1,-1.151385307E1
5.951374214E1,-6.676227570E0,1.622994995E1,-1.453596783E1
5.956374214E1,-6.604767799E0,1.344884872E1,-8.593172073E0
5.961374214E1,7.113280296E-1,-1.522755623E1,2.058917427E1
5.966374214E1,-7.126141071E0,4.572116375E0,-1.083550262E1
5.971374214E1,-7.609959602E0,-3.775762939E1,-1.491017342E1
5.976374214E1,1.173859310E1,-2.186353111E1,-9.483380318E-1
5.981374214E1,4.115502167E1,-2.025902748E0,2.588060379E1
5.986374214E1,2.476929903E0,6.878364086E0,1.038553905E1
5.991374214E1,1.871131539E0,1.629072571E1,1.824530220E1
5.996374214E1,5.901700974E0,7.972910881E0,1.334421158E0
6.001374214E1,-9.219034910E-1,1.206316376E1,9.550443649E0
6.006374214E1,6.354997754E-1,9.539842606E0,3.586665154E0
6.011374214E1,2.032803345E1,-1.946312141E1,7.027831554E0
6.016374214E1,1.145138168E1,-5.299612427E1,-1.809937239E0
6.021374214E1,-5.544656754E0,-1.007318878E1,-7.988507748E0
6.026374214E1,-4.703280926E0,1.137563705E1,-7.043029785E0
6.031374214E1,-7.623682976E0,1.087871456E1,-1.844940186E1
6.036374214E1,-9.300575256E0,1.470031738E1,-1.158038330E1
6.041374214E1,-2.906938314E0,3.892679691E0,4.456740189E1
6.046374214E1,-8.132183075E0,3.785190582E0,-2.092159081E1
6.051374214E1,-8.080654144E0,-2.502932549E0,-9.567302704E0
6.056374214E1,8.850231171E0,-3.003376198E1,-8.871168137E0
6.061374214E1,2.942299271E1,-3.158319473E1,-1.485496902E1
6.066374214E1,8.949269295E0,-3.149310112E0,6.711090088E0
6.071374214E1,-6.172987938E0,1.558997917E1,1.809432602E1
6.076374214E1,8.816522598E0,5.540341377E0,3.896004200E0
6.081374214E1,4.443391323E0,1.153594017E1,1.003869820E1
6.086374214E1,-1.167306900E-1,9.967102051E0,3.691360474E0
6.091374214E1,1.306365395E1,-5.783707619E0,1.335137486E-1
6.096374214E1,1.822036743E1,-4.780613327E1,5.013041496E0
6.101374214E1,-4.973358154E0,-1.951351357E1,-8.190945625E0
6.106374214E1,-5.269454002E0,1.112976646E1,-5.463388443E0
6.111374214E1,-7.412652969E0,1.025927353E1,-1.186216354E1
6.116374214E1,-7.899906635E0,1.713726807E1,-7.932070732E0
6.121374214E1,-6.319443703E0,1.375482464E1,-4.359931946E0
6.126374214E1,-3.336224794E0,-5.018033028E0,7.125623226E0
